Time (s),Temperature (°C)
0.8185222148895264,24.4375
2.642388105392456,24.4375
4.470381498336792,24.4375
6.290816783905029,24.4375
8.114814758300781,24.4375
9.938814401626587,24.4375
11.762439966201782,24.5
13.58638596534729,24.5
15.41037917137146,24.4375
17.23479986190796,24.5
19.058797597885132,24.5
20.882437705993652,24.5625
22.706379413604736,24.5625
24.530385732650757,24.5625
26.35481905937195,24.5625
28.178889989852905,24.625
30.003913402557373,24.625
31.826819896697998,24.625
33.650909662246704,24.6875
35.47531700134277,24.6875
37.29843354225159,24.75
39.1224422454834,24.8125
40.946805477142334,24.8125
42.770822048187256,24.8125
44.594818353652954,24.8125
46.41891026496887,24.875
48.24287247657776,24.9375
50.066802740097046,24.9375
51.89042806625366,25.0
53.71437954902649,25.0
55.53846526145935,25.0
57.36287808418274,25.0625
59.18679451942444,25.0625
61.01089596748352,25.1875
62.834813833236694,25.1875
64.65882754325867,25.25
66.48238897323608,25.25
68.30642032623291,25.375
70.13437747955322,25.375
71.9548442363739,25.375
73.77949595451355,25.4375
75.60403847694397,25.5625
77.42640471458435,25.5
79.25036835670471,25.5625
81.07488250732422,25.6875
82.89878129959106,25.6875
84.72287440299988,25.75
86.5468978881836,25.875
88.37088584899902,25.8125
90.19487857818604,25.9375
92.0184257030487,26.0
93.84237504005432,26.0
95.66688799858093,26.125
97.4908139705658,26.125
99.31485605239868,26.25
101.13890838623047,26.3125
102.96282172203064,26.3125
104.786860704422,26.375
106.61048913002014,26.5
108.4343786239624,26.5
110.25842189788818,26.5625
112.0828812122345,26.625
113.90686655044556,26.6875
115.73065972328186,26.8125
117.55479431152344,26.8125
119.37885189056396,26.875
121.20242643356323,27.0
123.02637505531311,27.0
124.85041737556458,27.0625
126.67482924461365,27.1875
128.49877524375916,27.1875
130.32287907600403,27.25
132.14642000198364,27.375
133.9703812599182,27.375
135.7949080467224,27.4375
137.61888551712036,27.5625
139.44287419319153,27.625
141.26695156097412,27.6875
143.09090518951416,27.75
144.9148828983307,27.8125
146.73842763900757,27.875
148.56242179870605,28.0
150.38642406463623,28.0625
152.2108724117279,28.125
154.03481888771057,28.1875
155.8588171005249,28.1875
157.68286228179932,28.3125
159.50686645507812,28.375
161.3304159641266,28.4375
163.15442085266113,28.5
164.9784119129181,28.625
166.80280756950378,28.625
168.62685775756836,28.75
170.45078253746033,28.75
172.27487206459045,28.8125
174.09885597229004,28.9375
175.92243146896362,29.0
177.74641633033752,29.0625
179.57041668891907,29.125
181.3948745727539,29.1875
183.2188036441803,29.1875
185.04273414611816,29.3125
186.8664267063141,29.375
188.6904332637787,29.4375
190.51451897621155,29.5625
192.33879780769348,29.5625
194.16287755966187,29.625
195.98642802238464,29.6875
197.81041526794434,29.75
199.6344211101532,29.875
201.45887565612793,29.9375
203.28281474113464,29.9375
205.1068890094757,30.0625
206.9304220676422,30.125
208.7543888092041,30.125
210.57843375205994,30.25
212.40243077278137,30.3125
214.22641253471375,30.375
216.0504219532013,30.4375
217.87487268447876,30.5
219.6988821029663,30.5625
221.52287793159485,30.625
223.34693050384521,30.6875
225.1708767414093,30.75
226.9944145679474,30.8125
228.8184232711792,30.875
230.64290285110474,30.9375
232.46689891815186,31.0625
234.29118156433105,31.0625
236.1149287223816,31.125
237.9389009475708,31.1875
239.76288771629333,31.25
241.58640718460083,31.375
243.41038417816162,31.375
245.23443484306335,31.4375
247.05887413024902,31.5
248.88288569450378,31.5625
250.70700788497925,31.625
252.53042197227478,31.6875
254.35442280769348,31.75
256.17889308929443,31.8125
258.0028660297394,31.875
259.82689571380615,31.9375
261.65488505363464,32.0
263.4748764038086,32.0625
265.2988233566284,32.0625
267.1224157810211,32.1875
268.94637751579285,32.1875
270.77088952064514,32.25
272.5948693752289,32.375
274.41879534721375,32.375
276.2428810596466,32.4375
278.0668730735779,32.5
279.89079880714417,32.5
281.714430809021,32.625
283.5384178161621,32.6875
285.3623757362366,32.6875
287.18680715560913,32.6875
289.0108709335327,32.8125
290.8348767757416,32.8125
292.6588683128357,32.875
294.48289155960083,32.9375
296.3064260482788,33.0
298.1304247379303,33.0625
299.95441603660583,33.125
301.7788116931915,33.125
303.602885723114,33.1875
305.426420211792,33.25
307.25041818618774,33.3125
309.074410200119,33.375
310.89838337898254,33.375
312.7224192619324,33.5
314.5463740825653,33.5
316.37088537216187,33.5625
318.19488286972046,33.625
320.0187931060791,33.625
321.8428885936737,33.6875
323.6675329208374,33.75
325.490923166275,33.875
327.3144223690033,33.8125
329.138384103775,33.875
330.96289134025574,33.9375
332.7867822647095,33.9375
334.6108708381653,34.0625
336.4347987174988,34.0625
338.2627475261688,34.0625
340.0828711986542,34.125
341.9064347743988,34.1875
343.7304210662842,34.25
345.55844354629517,34.3125
347.3827979564667,34.3125
349.2028751373291,34.375
351.026385307312,34.375
352.8504149913788,34.4375
354.6744236946106,34.5
356.49887561798096,34.5625
358.32278966903687,34.5
360.14687752723694,34.625
361.97038221359253,34.625
363.794415473938,34.6875
365.6194143295288,34.6875
367.44287943840027,34.8125
369.2667989730835,34.8125
371.0903775691986,34.8125
372.91442370414734,34.9375
374.73836874961853,34.9375
376.5629770755768,35.0
378.3868176937103,35.0
380.21087431907654,35.0625
382.0348117351532,35.0625
383.8588671684265,35.125
385.6824336051941,35.1875
387.5103724002838,35.1875
389.3303759098053,35.1875
391.1548800468445,35.25
392.97886633872986,35.3125
394.80288219451904,35.375
396.6269898414612,35.4375
398.4507851600647,35.4375
400.2749423980713,35.4375
402.09837913513184,35.4375
403.9224216938019,35.5
405.74690651893616,35.5625
407.5707995891571,35.5625
409.39487171173096,35.625
411.21879839897156,35.625
413.0427966117859,35.625
414.86689257621765,35.6875
416.6904354095459,35.75
418.51437282562256,35.75
420.33841156959534,35.8125
422.1628830432892,35.875
423.9867911338806,35.875
425.81038427352905,35.875
427.6344132423401,35.9375
429.4584126472473,36.0
431.28281807899475,36.0
433.1068651676178,36.0
434.9307930469513,36.0
436.7547504901886,36.0625
438.57881355285645,36.0625
440.40288186073303,36.1875
442.22637939453125,36.1875
444.0504148006439,36.25
445.87482261657715,36.25
447.6987910270691,36.25
449.5228645801544,36.3125
451.34682631492615,36.3125
453.1709568500519,36.375
454.9948947429657,36.4375
456.8183810710907,36.4375
458.6424162387848,36.5
460.4663715362549,36.5
462.29080986976624,36.5
464.114786863327,36.5
465.9388966560364,36.5625
467.7628810405731,36.625
469.5867943763733,36.625
471.4104211330414,36.6875
473.23437690734863,36.6875
475.0583815574646,36.6875
476.882883310318,36.75
478.70679807662964,36.75
480.53492283821106,36.8125
482.35438203811646,36.8125
484.1784143447876,36.875
486.0028073787689,36.875
487.82678413391113,36.875
489.6509349346161,36.9375
491.4748854637146,37.0
493.2988111972809,36.9375
495.12282252311707,37.0
496.9463744163513,37.0
498.7704620361328,37.0625
500.59838700294495,37.0625
502.4188873767853,37.125
504.2427840232849,37.125
506.06681418418884,37.125
507.8907835483551,37.125
509.71480083465576,37.125
511.5384192466736,37.1875
513.3624198436737,37.25
515.1863770484924,37.25
517.0109446048737,37.3125
518.8347868919373,37.25
520.6584968566895,37.3125
522.4828803539276,37.375
524.3067984580994,37.3125
526.1303832530975,37.375
527.9544057846069,37.4375
529.7783741950989,37.4375
531.6067516803741,37.4375
533.4268705844879,37.5625
535.2508850097656,37.5
537.0743827819824,37.5
538.898369550705,37.5625
540.7228081226349,37.5625
542.5467946529388,37.5625
544.3708810806274,37.625
546.1943745613098,37.625
548.0183589458466,37.625
549.8423721790314,37.625
551.6749053001404,37.6875
553.4908156394958,37.6875
555.315230846405,37.6875
557.1384208202362,37.75
558.9623746871948,37.75
560.7868068218231,37.75
562.6107883453369,37.75
564.4348909854889,37.8125
566.258377790451,37.8125
568.0824193954468,37.875
569.9063713550568,37.8125
571.730806350708,37.875
573.5548133850098,37.875
575.3788895606995,37.9375
577.2023801803589,37.9375
579.026360988617,37.9375
580.8508107662201,37.9375
582.674797296524,37.9375
584.4988875389099,38.0
586.3224272727966,38.0625
588.1463797092438,38.0
589.9703612327576,38.0625
591.7948107719421,38.0
593.6188070774078,38.0625
595.4428787231445,38.125
597.2663741111755,38.125
599.0905210971832,38.1875
600.9147741794586,38.1875
602.7387869358063,38.1875
604.5627961158752,38.1875
606.3869364261627,38.25
608.2147884368896,38.25
610.034795999527,38.25
611.858384847641,38.25
613.6824140548706,38.3125
615.5065202713013,38.3125
617.3308138847351,38.3125
619.1548848152161,38.375
620.9788146018982,38.375
622.806782245636,38.375
624.6268961429596,38.4375
626.4503798484802,38.4375
628.2743782997131,38.4375
630.0983788967133,38.4375
631.9228086471558,38.4375
633.7467973232269,38.4375
635.5708575248718,38.5
637.3943793773651,38.5
639.2184154987335,38.5625
641.042818069458,38.5625
642.8667912483215,38.5625
644.6907866001129,38.5625
646.5148856639862,38.625
648.3388075828552,38.625
650.1627950668335,38.625
651.9863817691803,38.625
653.8104155063629,38.6875
655.6348159313202,38.625
657.4588775634766,38.75
659.2827718257904,38.75
661.1068093776703,38.6875
662.9307878017426,38.6875
664.7547931671143,38.75
666.5783743858337,38.75
668.4023795127869,38.75
670.2263746261597,38.75
672.0508780479431,38.8125
673.8748285770416,38.8125
675.6986072063446,38.8125
677.5223834514618,38.8125
679.3464262485504,38.875
681.1703824996948,38.875
682.9943850040436,38.875
684.8183710575104,38.875
686.6423847675323,38.875
688.4663798809052,38.875
690.2906353473663,38.9375
692.114387512207,38.9375
693.9383780956268,38.9375
695.7624304294586,39.0
697.5863800048828,39.0
699.4103796482086,39.0
701.2344267368317,39.0625
703.0583925247192,39.0
704.8823761940002,39.0
