Time (s),Temperature (°C),Error,PI Output,P Component,I Component,D Component
386.60393929481506,32.875,1.125,100,146.25,134.2711077144742,-144.26198418477065
389.419885635376,32.875,1.125,100,146.25,134.477023511678,0.0
392.2358968257904,32.875,1.125,100,146.25,134.6829443474114,0.0
395.051926612854,32.9375,1.0625,100,138.125,134.87742663510144,-144.26321778832286
397.86792397499084,33.0,1.0,100,130.0,135.06046647913755,-144.26503769742996
400.68392753601074,33.0625,0.9375,100,121.875,135.23206668160856,-144.26474455460567
403.49988293647766,33.0625,0.9375,100,121.875,135.4036638185382,0.0
406.3159272670746,33.125,0.875,100,113.75,135.5638264618814,-144.2625338075098
409.1324129104614,33.1875,0.8125,97.09653050514211,105.625,135.7125710774213,-144.2410405722792
411.9515047073364,33.25,0.75,89.24372219240013,97.5,135.85000219769776,-144.10628000529763
414.763888835907,33.25,0.75,100,97.5,135.9871063540131,0.0
417.57993745803833,33.3125,0.6875,81.22573246074404,89.375,136.1129487079382,-144.26221624719415
420.39591693878174,33.375,0.625,73.21138188344366,81.25,136.2273478743434,-144.26596599089973
423.2118978500366,33.375,0.625,100,81.25,136.34174689546228,0.0
426.0278868675232,33.375,0.625,100,81.25,136.45614645898343,0.0
428.844384431839,33.4375,0.5625,65.44392603177249,73.125,136.55912410199642,-144.24019807022393
431.6604061126709,33.5625,0.4375,0,56.875,136.63920466430486,-288.52780355124355
434.4759204387665,33.5,0.5,100,65.0,136.7307095462829,144.2887495682395
437.29189348220825,33.5625,0.4375,49.41934634168487,56.875,136.81078869834542,-144.26644235666055
440.1078886985779,33.5625,0.4375,100,56.875,136.89086855553091,0.0
442.92434644699097,33.6875,0.3125,0,40.625,136.94807757265866,-288.48435226820027
445.74042081832886,33.625,0.375,100,48.75,137.01671927504242,144.26133685669325
448.5558879375458,33.625,0.375,100,48.75,137.08534673936666,0.0
451.37233448028564,33.625,0.375,100,48.75,137.1539970252663,0.0
454.18788838386536,33.6875,0.3125,33.54976037274557,40.625,137.21118849664927,-144.2864281239037
457.0039019584656,33.6875,0.3125,100,40.625,137.2683887142688,0.0
459.8199200630188,33.75,0.25,25.550467183471284,32.5,137.31414910532536,-144.26368192185407
462.6359305381775,33.8125,0.1875,17.45906667103023,24.375,137.3484692271799,-144.26440255614966
465.4521152973175,33.75,0.25,100,32.5,137.39423215590418,144.25568214335422
468.27003931999207,33.75,0.25,100,32.5,137.44002330116928,0.0
471.08428025245667,33.75,0.25,100,32.5,137.48575440637768,0.0
473.90040349960327,33.875,0.125,0,16.25,137.50863549105824,-288.5161517543592
476.71589493751526,33.875,0.125,100,16.25,137.531511496529,0.0
479.5319035053253,33.875,0.125,100,16.25,137.55439156226814,0.0
482.34835171699524,33.875,0.125,100,16.25,137.57727501608431,0.0
485.16432094573975,33.875,0.125,100,16.25,137.60015475831926,0.0
487.9803900718689,33.9375,0.0625,1.4756001947761774,8.125,137.61159506917,-144.26099487439382
490.7958905696869,33.9375,0.0625,100,8.125,137.62303310871124,0.0
493.6119318008423,34.0,0.0,0,0.0,137.62303310871124,-144.26260709085813
496.42789936065674,34.0,0.0,100,0.0,137.62303310871124,0.0
499.2439341545105,34.0,0.0,100,0.0,137.62303310871124,0.0
502.060346364975,34.0,0.0,100,0.0,137.62303310871124,0.0
504.8763978481293,34.0625,-0.0625,0,-8.125,137.6115928695351,-144.26189868827652
507.6923532485962,34.0,0.0,100,0.0,137.6115928695351,144.26756610373957
510.5078868865967,34.0625,-0.0625,0,-8.125,137.60015466436744,-144.2875521823592
513.3238923549652,34.0625,-0.0625,100,-8.125,137.58871464215218,0.0
516.1399233341217,34.125,-0.125,0,-16.25,137.56583436332645,-144.2631567183437
518.9558863639832,34.0625,-0.0625,100,-8.125,137.55439452514054,144.26695536945962
521.7718920707703,34.125,-0.125,0,-16.25,137.53151449427008,-144.26472012609077
524.5879044532776,34.125,-0.125,100,-16.25,137.50863438978791,0.0
527.4038903713226,34.125,-0.125,100,-16.25,137.4857545003295,0.0
530.219889163971,34.125,-0.125,100,-16.25,137.46287451207638,0.0
533.0359017848969,34.125,-0.125,100,-16.25,137.4399944075942,0.0
535.8524749279022,34.1875,-0.1875,0,-24.375,137.40566761128605,-144.23635199021052
538.6718926429749,34.1875,-0.1875,100,-24.375,137.37130576319993,0.0
541.4843430519104,34.1875,-0.1875,100,-24.375,137.33702934347093,0.0
544.299886226654,34.1875,-0.1875,100,-24.375,137.30271458558738,0.0
547.1159000396729,34.1875,-0.1875,100,-24.375,137.2683944375813,0.0
549.9327919483185,34.25,-0.25,0,-32.5,137.222620370239,-144.22057910292276
552.7478847503662,34.25,-0.25,100,-32.5,137.17687467440965,0.0
555.5649833679199,34.3125,-0.3125,0,-40.625,137.11965379223227,-144.21226676344372
558.3803486824036,34.25,-0.25,100,-32.5,137.07390336200595,144.2950911574442
561.19588971138,34.25,-0.25,100,-32.5,137.028150421232,0.0
564.0118842124939,34.3125,-0.3125,0,-40.625,136.9709505183995,-144.26515984062505
566.8279373645782,34.375,-0.375,0,-48.75,136.90230917051434,-144.26208189517374
569.6438970565796,34.3125,-0.3125,100,-40.625,136.8451100473851,144.26712637453676
572.4598932266235,34.3125,-0.3125,96.16291010580957,-40.625,136.78791010580957,0.0
575.2758951187134,34.375,-0.375,0,-48.75,136.71927008874715,-144.26487891158558
578.092342376709,34.3125,-0.3125,100,-40.625,136.66206150747837,144.2432750819187
580.9174928665161,34.375,-0.375,0,-48.75,136.5931978366524,-143.79633892922388
583.7238914966583,34.375,-0.375,87.77479182936253,-48.75,136.52479182936253,0.0
586.5403435230255,34.375,-0.375,87.70614138655364,-48.75,136.45614138655364,0.0
589.3563389778137,34.375,-0.375,87.63750153802334,-48.75,136.38750153802334,0.0
592.1718857288361,34.375,-0.375,87.56887198738755,-48.75,136.31887198738755,0.0
594.987889289856,34.375,-0.375,87.50023190058769,-48.75,136.2502319005877,0.0
597.8039259910583,34.4375,-0.4375,0,-56.875,136.17015076197686,-144.26286358316355
600.6198880672455,34.4375,-0.4375,79.2150719421357,-56.875,136.0900719421357,0.0
603.440331697464,34.375,-0.375,100,-48.75,136.02132424466313,144.03891496076145
606.2518904209137,34.4375,-0.4375,0,-56.875,135.94136986546218,-144.4915774527688
609.0678865909576,34.4375,-0.4375,78.98628996759655,-56.875,135.86128996759655,0.0
611.8879618644714,34.4375,-0.4375,78.90609405666589,-56.875,135.7810940566659,0.0
614.6999320983887,34.5,-0.5,0,-65.0,135.68970490783454,-144.47147357026583
617.5158948898315,34.5,-0.5,70.5981862178445,-65.0,135.5981862178445,0.0
620.3318927288055,34.4375,-0.4375,100,-56.875,135.5181063131988,144.2650865546832
623.1478867530823,34.4375,-0.4375,78.56302648313343,-56.875,135.43802648313343,0.0
625.9639055728912,34.4375,-0.4375,78.48294596150518,-56.875,135.35794596150518,0.0
628.7799303531647,34.5625,-0.5625,0,-73.125,135.25498488985002,-288.52682642520716
631.5958952903748,34.5,-0.5,100,-65.0,135.16346616886557,144.26693094019598
634.412344455719,34.5,-0.5,70.07193229161203,-65.0,135.07193229161203,0.0
637.2278985977173,34.5,-0.5,69.98042603813113,-65.0,134.98042603813113,0.0
640.0438785552979,34.5,-0.5,69.88890668176114,-65.0,134.88890668176114,0.0
642.8598885536194,34.5,-0.5,69.7973863723129,-65.0,134.7973863723129,0.0
645.675888299942,34.5625,-0.5625,0,-73.125,134.69442639030515,-144.26493998302283
648.4919281005859,34.625,-0.625,0,-81.25,134.58002463780343,-144.26270480210502
651.3078892230988,34.5625,-0.5625,100,-73.125,134.47706619873642,144.26710194521522
654.1238896846771,34.5625,-0.5625,61.24910610340535,-73.125,134.37410610340535,0.0
656.9438970088959,34.5625,-0.5625,61.14599962048234,-73.125,134.27099962048234,0.0
659.7564089298248,34.625,-0.625,0,-81.25,134.15674233101308,-144.44510566166397
662.5719063282013,34.5625,-0.5625,100,-73.125,134.05379987925292,144.28950710834576
665.3878993988037,34.5625,-0.5625,60.82584008902313,-73.125,133.95084008902313,0.0
668.203893661499,34.5625,-0.5625,60.72288029007615,-73.125,133.84788029007615,0.0
671.0198998451233,34.5625,-0.5625,60.619920046553034,-73.125,133.74492004655303,0.0
673.8363344669342,34.625,-0.625,0,-81.25,133.63050336830318,-144.2438856157202
676.6523630619049,34.5625,-0.5625,100,-73.125,133.52754239253701,144.2635475671037
679.4678769111633,34.625,-0.625,0,-81.25,133.41316108666362,-144.2884929838779
682.2838900089264,34.5625,-0.5625,100,-73.125,133.31020064264536,144.2642926284189
685.0998950004578,34.5625,-0.5625,60.082240407839436,-73.125,133.20724040783944,0.0
687.9160754680634,34.5625,-0.5625,59.97927380949258,-73.125,133.10427380949258,0.0
690.7323491573334,34.625,-0.625,0,-81.25,132.98986372724175,-144.25220160070083
693.5478971004486,34.5625,-0.5625,100,-73.125,132.88691940128803,144.2868801887858
696.3643400669098,34.625,-0.625,0,-81.25,132.77250238403678,-144.24345824151646
699.1803402900696,34.5625,-0.5625,100,-73.125,132.66954235844315,144.26487891158558
701.9998922348022,34.5625,-0.5625,59.441451592594376,-73.125,132.56645159259438,0.0
704.8118937015533,34.5625,-0.5625,59.33863771922887,-73.125,132.46363771922887,0.0
707.6283402442932,34.5625,-0.5625,59.23566228166223,-73.125,132.36066228166223,0.0
710.4438934326172,34.625,-0.625,0,-81.25,132.24627950355412,-144.2866358290383
713.2598912715912,34.5625,-0.5625,100,-73.125,132.14331960000098,144.26504991174016
716.0759017467499,34.625,-0.625,0,-81.25,132.02891922287643,-144.26443919876382
718.8921058177948,34.5625,-0.5625,100,-73.125,131.92595213636756,144.25498602138694
721.7078914642334,34.625,-0.625,0,-81.25,131.81156034082176,-144.2752617987347
724.5239434242249,34.625,-0.625,50.44715824931859,-81.25,131.6971582493186,0.0
727.3404247760773,34.5625,-0.5625,100,-73.125,131.59418151289225,144.24146793215655
730.1563520431519,34.625,-0.625,0,-81.25,131.4797844579816,-144.26862879371316
732.9723391532898,34.625,-0.625,50.11538502037524,-81.25,131.36538502037524,0.0
735.7878918647766,34.625,-0.625,50.00100220352411,-81.25,131.2510022035241,0.0
738.6038959026337,34.625,-0.625,49.88660204917193,-81.25,131.13660204917193,0.0
741.4198906421661,34.625,-0.625,49.772202214449635,-81.25,131.02220221444963,0.0
744.2399461269379,34.625,-0.625,49.657637528181084,-81.25,130.90763752818108,0.0
747.0522797107697,34.5625,-0.5625,100,-73.125,130.80481225274502,144.45393471606826
749.8678960800171,34.5625,-0.5625,57.57686555571854,-73.125,130.70186555571854,0.0
752.6838948726654,34.625,-0.625,0,-81.25,130.58746565319598,-144.26503769742996
755.4998862743378,34.5625,-0.5625,100,-73.125,130.4845059850067,144.26537969889736
758.315887928009,34.5625,-0.5625,57.256545837372556,-73.125,130.38154583737256,0.0
761.1318960189819,34.5625,-0.5625,57.15358560256661,-73.125,130.2785856025666,0.0
763.9478938579559,34.5625,-0.5625,57.050625611841696,-73.125,130.1756256118417,0.0
766.7639009952545,34.5625,-0.5625,56.94766540318727,-73.125,130.07266540318727,0.0
769.5798962116241,34.5625,-0.5625,56.8447055693716,-73.125,129.9697055693716,0.0
772.3963346481323,34.625,-0.625,0,-81.25,129.85528871677818,-144.24366582295627
775.2118890285492,34.5625,-0.5625,100,-73.125,129.75234419032932,144.28659917514756
778.0278797149658,34.5625,-0.5625,56.524384487271305,-73.125,129.6493844872713,0.0
780.8480899333954,34.5625,-0.5625,56.421271187514066,-73.125,129.54627118751407,0.0
783.6598889827728,34.625,-0.625,0,-81.25,129.43204113438725,-144.4795463036182
786.4758927822113,34.5625,-0.5625,100,-73.125,129.32908103905618,144.26478119739355
789.2918870449066,34.5625,-0.5625,56.10112118780614,-73.125,129.22612118780614,0.0
792.1083507537842,34.625,-0.625,0,-81.25,129.11170338600874,-144.24246918521445
794.924341917038,34.5625,-0.5625,100,-73.125,129.00874369166792,144.26534305580546
797.7398941516876,34.5,-0.5,100,-65.0,128.91723749242723,144.28667248294767
800.5560517311096,34.625,-0.625,0,-81.25,128.80283137165011,-288.5143930743108
803.3718907833099,34.625,-0.625,47.43843759052456,-81.25,128.68843759052456,0.0
806.1883683204651,34.5625,-0.5625,100,-73.125,128.58546099357307,144.24166329751534
809.0043385028839,34.5625,-0.5625,55.3575020837784,-73.125,128.4825020837784,0.0
811.8203599452972,34.5625,-0.5625,55.25454133465885,-73.125,128.37954133465885,0.0
814.6363320350647,34.625,-0.625,0,-81.25,128.26514241039754,-144.26627135320496
817.4518864154816,34.625,-0.625,46.90075954511761,-81.25,128.1507595451176,0.0
820.26789021492,34.5625,-0.5625,100,-73.125,128.04779945850373,144.26479341166032
823.0878798961639,34.5625,-0.5625,54.819693542197356,-73.125,127.94469354219736,0.0
825.9039015769958,34.625,-0.625,0,-81.25,127.83029270015658,-144.263852919171
828.7163391113281,34.625,-0.625,46.46603831641376,-81.25,127.71603831641376,0.0
831.5318939685822,34.625,-0.625,46.351655470505364,-81.25,127.60165547050536,0.0
834.3478877544403,34.625,-0.625,46.23725570358336,-81.25,127.48725570358336,0.0
837.163895368576,34.5625,-0.5625,100,-73.125,127.38429551236332,144.26464684059565
839.9798941612244,34.5625,-0.5625,54.1563354780525,-73.125,127.2813354780525,0.0
842.7958979606628,34.5625,-0.5625,54.05337535656989,-73.125,127.17837535656989,0.0
845.6118874549866,34.625,-0.625,0,-81.25,127.06397575430573,-144.2654163420079
848.4278881549835,34.625,-0.625,45.69957572586834,-81.25,126.94957572586834,0.0
851.2438938617706,34.5625,-0.5625,100,-73.125,126.84661561310291,144.26475676886622
854.0603392124176,34.5625,-0.5625,53.618640105798846,-73.125,126.74364010579885,0.0
856.8758981227875,34.5625,-0.5625,53.51569540500641,-73.125,126.64069540500641,0.0
859.6958901882172,34.5625,-0.5625,53.4125894189626,-73.125,126.5375894189626,0.0
862.5078916549683,34.5625,-0.5625,53.309775606617336,-73.125,126.43477560661734,0.0
865.3238909244537,34.625,-0.625,0,-81.25,126.32037571378052,-144.26504991174016
868.1404073238373,34.5625,-0.5625,100,-73.125,126.21739767849446,144.23964861766416
870.9558997154236,34.5625,-0.5625,52.98945532262326,-73.125,126.11445532262326,0.0
873.7718868255615,34.5625,-0.5625,52.886495793908836,-73.125,126.01149579390884,0.0
876.5883560180664,34.625,-0.625,0,-81.25,125.89707775965333,-144.24217613410013
879.4038832187653,34.5625,-0.5625,100,-73.125,125.79413413107396,144.2878576360527
882.2198977470398,34.625,-0.625,0,-81.25,125.67973356023431,-144.26419491502105
885.0358917713165,34.625,-0.625,44.31533376425506,-81.25,125.56533376425506,0.0
887.8518946170807,34.625,-0.625,44.20093369707466,-81.25,125.45093369707466,0.0
890.6678953170776,34.5625,-0.5625,100,-73.125,125.34797369763255,144.26491555444173
893.4838862419128,34.5625,-0.5625,52.12001395970583,-73.125,125.24501395970583,0.0
896.2998919487,34.5625,-0.5625,52.01705381207168,-73.125,125.14205381207168,0.0
899.1163086891174,34.5625,-0.5625,51.91407936826349,-73.125,125.03907936826349,0.0
901.9319286346436,34.5625,-0.5625,51.811132549196486,-73.125,124.93613254919649,0.0
904.7478919029236,34.625,-0.625,0,-81.25,124.82173391550779,-144.2666377896776
907.5644066333771,34.6875,-0.6875,0,-89.375,124.69587174452842,-144.23950209768853
910.3803446292877,34.5625,-0.5625,100,-73.125,124.5929142381996,288.53681785107517
913.1958940029144,34.5625,-0.5625,51.364969781488185,-73.125,124.48996978148818,0.0
916.011890411377,34.5625,-0.5625,51.262009938955316,-73.125,124.38700993895532,0.0
918.828341960907,34.5625,-0.5625,51.15903426602483,-73.125,124.28403426602483,0.0
921.643896818161,34.5625,-0.5625,51.0560897308588,-73.125,124.1810897308588,0.0
924.4598863124847,34.5625,-0.5625,50.953130062669516,-73.125,124.07813006266952,0.0
927.2763340473175,34.625,-0.625,0,-81.25,123.96371286138893,-144.24322623943786
930.0923299789429,34.625,-0.625,42.599313075095424,-81.25,123.84931307509542,0.0
932.9083912372589,34.5625,-0.5625,100,-73.125,123.74635084405541,144.2617887643615
935.7238953113556,34.5625,-0.5625,50.518408078476796,-73.125,123.6434080784768,0.0
938.5440530776978,34.5625,-0.5625,50.41529629550875,-73.125,123.54029629550875,0.0
941.3558933734894,34.5,-0.5,100,-65.0,123.44891129992902,144.47803948824702
944.1718871593475,34.5625,-0.5625,0,-73.125,123.34595150098205,-144.26519648362387
946.9882791042328,34.5625,-0.5625,50.11797782428563,-73.125,123.24297782428563,0.0
949.8043460845947,34.5625,-0.5625,50.01501563683152,-73.125,123.14001563683152,0.0
952.6198906898499,34.5625,-0.5625,49.912071354463706,-73.125,123.0370713544637,0.0
955.4358863830566,34.5625,-0.5625,49.80911150321364,-73.125,122.93411150321364,0.0
958.2523791790009,34.625,-0.625,0,-81.25,122.81969249069691,-144.24094289037708
961.0678932666779,34.5625,-0.5625,100,-73.125,122.71674940258265,144.28861516679342
963.8843965530396,34.625,-0.625,0,-81.25,122.60232998326421,-144.24043006256156
966.6998908519745,34.5625,-0.5625,100,-73.125,122.49938752278686,144.28949488989383
