Time (s),Temperature (°C),Error,PI Output,P Component,I Component
0.7998499870300293,30.5625,-2.5625,0,-18.45,0.0
2.623850107192993,30.5,-2.5,0,-18.0,-0.09849583911895751
4.447926998138428,30.5,-2.5,0,-18.0,-0.19699532175064086
6.272258043289185,30.5,-2.5,0,-18.0,-0.29550850296020503
8.09623384475708,30.5,-2.5,0,-18.0,-0.394003131866455
9.919837951660156,30.4375,-2.4375,0,-17.55,-0.4900172563433647
11.74380373954773,30.4375,-2.4375,0,-17.55,-0.5860489421010017
13.56780481338501,30.5,-2.5,0,-18.0,-0.6845449743390083
15.392245054244995,30.4375,-2.4375,0,-17.55,-0.7806009998559951
17.215778589248657,30.4375,-2.4375,0,-17.55,-0.8766110823512077
19.039820432662964,30.375,-2.375,0,-17.1,-0.9701845634579658
20.864238262176514,30.375,-2.375,0,-17.1,-1.0637760239481924
22.688229084014893,30.375,-2.375,0,-17.1,-1.157346814262867
24.51205563545227,30.375,-2.375,0,-17.1,-1.2509098135113714
26.335835218429565,30.375,-2.375,0,-17.1,-1.3444699507355689
28.159780979156494,30.4375,-2.4375,0,-17.55,-1.440500720143318
29.98425316810608,30.375,-2.375,0,-17.1,-1.5340951282739637
31.808340787887573,30.3125,-2.3125,0,-16.650000000000002,-1.6252085192441938
33.632227659225464,30.3125,-2.3125,0,-16.650000000000002,-1.7163121567368504
35.45577573776245,30.3125,-2.3125,0,-16.650000000000002,-1.8073986095309256
37.279783725738525,30.3125,-2.3125,0,-16.650000000000002,-1.8985078680753706
39.10379147529602,30.3125,-2.3125,0,-16.650000000000002,-1.9896170194387435
40.9282283782959,30.3125,-2.3125,0,-16.650000000000002,-2.080746666204929
42.752248764038086,30.3125,-2.3125,0,-16.650000000000002,-2.1718565440177917
44.57578682899475,30.3125,-2.3125,0,-16.650000000000002,-2.262943211174011
46.39983892440796,30.25,-2.25,0,-16.2,-2.3515922472953794
48.223782539367676,30.25,-2.25,0,-16.2,-2.440235791110992
50.04778695106506,30.25,-2.25,0,-16.2,-2.528882393932342
51.87178993225098,30.25,-2.25,0,-16.2,-2.6175289619922637
53.70783352851868,30.1875,-2.1875,0,-15.75,-2.7042821570992466
55.524068117141724,30.1875,-2.1875,0,-15.75,-2.7900985880255695
57.34422850608826,30.1875,-2.1875,0,-15.75,-2.8761008397102352
59.16778516769409,30.1875,-2.1875,0,-15.75,-2.962264736866951
60.99578022956848,30.1875,-2.1875,0,-15.75,-3.0486375260710714
62.8157799243927,30.1875,-2.1875,0,-15.75,-3.1346325116515157
64.63978457450867,30.1875,-2.1875,0,-15.75,-3.220816731369495
66.463782787323,30.1875,-2.1875,0,-15.75,-3.307000635659694
68.28783774375916,30.125,-2.125,0,-15.3,-3.3907248347640033
