Time (s),Temperature (°C),Error,PI Output,P Component,I Component
0.8126020431518555,24.125,3.875,32.6953125,32.6953125,0.0
2.6604998111724854,24.125,3.875,32.97851928227465,32.6953125,0.2832067822746467
4.460495948791504,24.125,3.875,33.25438575494627,32.6953125,0.55907325494627
6.284948110580444,24.125,3.875,33.53399628428451,32.6953125,0.8386837842845125
8.108492612838745,24.125,3.875,33.81347483165155,32.6953125,1.118162331651547
9.932493448257446,24.125,3.875,34.09301999118179,32.6953125,1.3977074911817908
11.756509065628052,24.125,3.875,34.37256712386443,32.6953125,1.6772546238644281
13.580506086349487,24.125,3.875,34.652111735296785,32.6953125,1.956799235296785
15.404537677764893,24.1875,3.8125,34.39980981640838,32.16796875,2.2318410664083785
17.229084253311157,24.125,3.875,35.2067777981938,32.6953125,2.511465298193798
19.052940368652344,24.1875,3.8125,34.954449635435594,32.16796875,2.7864808854355942
20.87649631500244,24.1875,3.8125,35.22942168661393,32.16796875,3.0614529366139323
22.700494050979614,24.125,3.875,36.03631012112601,32.6953125,3.3409976211260073
24.524489164352417,24.1875,3.8125,35.78400173114642,32.16796875,3.616032981146418
26.348949670791626,24.1875,3.8125,36.05910428266361,32.16796875,3.8911355326636112
28.172487497329712,24.125,3.875,36.86592526459572,32.6953125,4.170612764595717
29.996484756469727,24.1875,3.8125,36.61361712626967,32.16796875,4.4456483762696735
31.820494651794434,24.1875,3.8125,36.888654751172,32.16796875,4.720686001171998
33.644529819488525,24.25,3.75,36.63184384372289,31.640625,4.991218843722891
35.4684956073761,24.1875,3.8125,37.43421828017745,32.16796875,5.266249530177447
37.29248881340027,24.1875,3.8125,37.70925342449482,32.16796875,5.541284674494818
39.11647987365723,24.1875,3.8125,37.984288317158644,32.16796875,5.816319567158644
40.9404935836792,24.25,3.75,37.72747376751067,31.640625,6.0868487675106735
42.76448130607605,24.25,3.75,37.99799939638615,31.640625,6.357374396386149
44.58893442153931,24.25,3.75,38.26859104453615,31.640625,6.6279660445361515
46.41249179840088,24.25,3.75,38.53905553397635,31.640625,6.898430533976352
48.236502170562744,24.25,3.75,38.809584309994534,31.640625,7.168959309994534
50.06048631668091,24.25,3.75,39.0801094084527,31.640625,7.439484408452699
51.88493537902832,24.25,3.75,39.35070042010193,31.640625,7.71007542010193
53.708489179611206,24.25,3.75,39.6211646266529,31.640625,7.980539626652899
55.53259205818176,24.25,3.75,39.891706769187294,31.640625,8.251081769187294
57.35649800300598,24.25,3.75,40.16222058743733,31.640625,8.521595587437332
59.18048620223999,24.25,3.75,40.4327461455905,31.640625,8.7921211455905
61.0045440196991,24.3125,3.6875,40.17142955643794,31.11328125,9.058148306437943
62.82848811149597,24.3125,3.6875,40.43743985296169,31.11328125,9.324158602961688
64.65249109268188,24.3125,3.6875,40.703458668576786,31.11328125,9.590177418576786
