Time (s),Temperature (°C),Error,PI Output,P Component,I Component
0.8242545127868652,24.75,4.25,44.82421875,44.82421875,0.0
6.64823055267334,24.6875,4.3125,46.7250891914955,45.4833984375,1.241690753995499
12.472183227539062,24.75,4.25,47.28960028136498,44.82421875,2.465381531364983
18.296611309051514,24.6875,4.3125,49.19056303315301,45.4833984375,3.707164595653012
24.12017560005188,24.75,4.25,49.754998128955776,44.82421875,4.930779378955776
29.94466996192932,24.6875,4.3125,51.655974554460045,45.4833984375,6.172576116960045
35.76818656921387,24.6875,4.3125,52.897573404816285,45.4833984375,7.414174967316285
41.59219026565552,24.6875,4.3125,54.13927102108573,45.4833984375,8.655872583585733
47.416229009628296,24.625,4.375,56.058152760670055,46.142578125,9.915574635670055
53.2406063079834,24.6875,4.3125,56.64074597112631,45.4833984375,11.157347533626307
59.064170122146606,24.625,4.375,58.55952777124912,46.142578125,12.416949646249122
64.88861322402954,24.75,4.25,58.464958211370686,44.82421875,13.640739461370686
70.7121741771698,24.75,4.25,59.688571491824405,44.82421875,14.864352741824405
76.53617191314697,24.6875,4.3125,61.58944767729736,45.4833984375,16.106049239797358
82.36016392707825,24.6875,4.3125,62.8311427011522,45.4833984375,17.347744263652203
88.18416547775269,24.6875,4.3125,64.07283985993672,45.4833984375,18.58944142243672
94.00816655158997,24.75,4.25,64.63736156993946,44.82421875,19.813142819939458
99.83217668533325,24.6875,4.3125,66.5382399920054,45.4833984375,21.0548415545054
105.65667939186096,24.75,4.25,67.10285387674958,44.82421875,22.278635126749577
111.48017716407776,24.75,4.25,68.32646284903603,44.82421875,23.502244099036034
117.30461859703064,24.75,4.25,69.55025276434753,44.82421875,24.726034014347533
123.12821078300476,24.8125,4.1875,70.09669855964603,44.1650390625,25.93165949714603
128.95262503623962,24.75,4.25,71.97966170020663,44.82421875,27.155442950206634
134.7767584323883,24.875,4.125,71.84904075427767,43.505859375,28.343181379277667
140.60061764717102,24.875,4.125,73.03672108055252,43.505859375,29.530861705552525
146.42422461509705,24.9375,4.0625,73.54718088067784,42.8466796875,30.700501193177843
152.24861311912537,24.9375,4.0625,74.71696905090539,42.8466796875,31.87028936340539
158.0726134777069,24.875,4.125,76.56385867522658,43.505859375,33.057999300226584
163.8966109752655,24.9375,4.0625,77.07439250540119,42.8466796875,34.22771281790119
169.7202160358429,25.0,4.0,77.56685818190817,42.1875,35.379358181908174
175.54473280906677,25.0625,3.9375,78.04149884804247,41.5283203125,36.513178535542465
181.36817693710327,25.0,4.0,79.85229028287904,42.1875,37.66479028287904
187.19222021102905,25.1875,3.8125,78.97249193955759,40.2099609375,38.762531002057585
193.01619625091553,25.0625,3.9375,81.4245692843906,41.5283203125,39.8962489718906
198.84068298339844,25.25,3.75,80.52685404694785,39.55078125,40.97607279694785
204.66461944580078,25.25,3.75,81.60657762313349,39.55078125,42.05579637313349
210.48860573768616,25.25,3.75,82.68631158665812,39.55078125,43.13553033665812
216.3122434616089,25.375,3.625,82.41163633470933,38.232421875,44.17921445970933
222.13673090934753,25.3125,3.6875,84.1326422619386,38.8916015625,45.2410406994386
227.96021819114685,25.5,3.5,83.16277152302064,36.9140625,46.24870902302064
233.78417682647705,25.375,3.625,85.52486804659566,38.232421875,47.29244617159566
239.6086196899414,25.5,3.5,85.21433586694911,36.9140625,48.30027336694911
245.43217277526855,25.5,3.5,86.22201590686018,36.9140625,49.30795340686018
251.25669860839844,25.5625,3.4375,86.5526811680229,36.2548828125,50.2977983555229
257.08085560798645,25.625,3.375,86.86529025263553,35.595703125,51.26958712763553
262.9041817188263,25.625,3.375,87.83694317161462,35.595703125,52.24124004661462
268.72820568084717,25.6875,3.3125,88.1315350056775,34.9365234375,53.195011568177506
274.55219650268555,25.75,3.25,88.40812528954302,34.27734375,54.13078153954302
280.37670850753784,25.875,3.125,87.98962263820613,32.958984375,55.03063826320613
286.2001779079437,25.875,3.125,88.88932310976998,32.958984375,55.930338734769975
292.0251531600952,25.9375,3.0625,89.11207354664839,32.2998046875,56.81226885914839
297.8481752872467,25.9375,3.0625,89.99371239751781,32.2998046875,57.69390771001781
303.67267632484436,26.0,3.0,90.19839410389977,31.640625,58.55776910389977
309.49619913101196,26.125,2.875,89.70776716025284,30.322265625,59.38550153525284
315.32017707824707,26.125,2.875,90.53556147067866,30.322265625,60.21329584567866
321.1442151069641,26.1875,2.8125,90.68618964851339,29.6630859375,61.02310371101339
326.96821212768555,26.25,2.75,90.81881622900255,29.00390625,61.81490997900255
332.79217553138733,26.25,2.75,91.61061757000425,29.00390625,62.60671132000425
338.616717338562,26.375,2.625,91.04814183427152,27.685546875,63.36259495927152
344.4445343017578,26.375,2.625,91.80445465628509,27.685546875,64.11890778128509
350.26421785354614,26.5,2.5,91.20538632761964,26.3671875,64.83819882761964
