Time (s),Temperature (°C),Error,PI Output,P Component,I Component
0.8032448291778564,28.9375,-3.9375,0,-38.759765625,0.0
2.6277127265930176,28.875,-3.875,0,-38.14453125,-0.3262150977971032
4.451646566390991,28.875,-3.875,0,-38.14453125,-0.6523382004088489
6.2756431102752686,28.9375,-3.9375,0,-38.759765625,-0.9837337851604389
8.099178552627563,28.875,-3.875,0,-38.14453125,-1.309790726267238
9.923178434371948,28.875,-3.875,0,-38.14453125,-1.6359262767909968
11.74716591835022,28.875,-3.875,0,-38.14453125,-1.9620598663423152
13.571173906326294,28.875,-3.875,0,-38.14453125,-2.288197292578843
15.395161628723145,28.875,-3.875,0,-38.14453125,-2.6143313936881896
17.219616174697876,28.875,-3.875,0,-38.14453125,-2.9405451273305516
19.043656826019287,28.8125,-3.8125,0,-37.529296875,-3.2614286896641715
20.867675065994263,28.875,-3.875,0,-38.14453125,-3.5875654764531646
22.69117522239685,28.875,-3.875,0,-38.14453125,-3.9136165346426424
24.515161275863647,28.8125,-3.8125,0,-37.529296875,-4.234489569469588
26.339627265930176,28.875,-3.875,0,-38.14453125,-4.560704965675541
28.16362190246582,28.8125,-3.8125,0,-37.529296875,-4.881579636250535
29.987728118896484,28.75,-3.75,0,-36.9140625,-5.197213909825223
31.811161518096924,28.75,-3.75,0,-36.9140625,-5.512733701663819
33.635167837142944,28.75,-3.75,0,-36.9140625,-5.828350029452849
35.459163188934326,28.75,-3.75,0,-36.9140625,-6.143964624545333
37.28361201286316,28.75,-3.75,0,-36.9140625,-6.4596542206454615
39.10757303237915,28.75,-3.75,0,-36.9140625,-6.775262668790674
40.93567109107971,28.75,-3.75,0,-36.9140625,-7.091586803118844
42.755167722702026,28.75,-3.75,0,-36.9140625,-7.406426181525603
44.57916069030762,28.75,-3.75,0,-36.9140625,-7.722040281561931
46.403637170791626,28.75,-3.75,0,-36.9140625,-8.037734663204901
48.22721028327942,28.6875,-3.6875,0,-36.298828125,-8.348020781180821
50.0511691570282,28.6875,-3.6875,0,-36.298828125,-8.658368196047377
51.875160217285156,28.75,-3.75,0,-36.9140625,-8.973981924791588
53.69916105270386,28.6875,-3.6875,0,-36.298828125,-9.28433700684036
55.523160219192505,28.6875,-3.6875,0,-36.298828125,-9.594691967187828
57.34716081619263,28.6875,-3.6875,0,-36.298828125,-9.9050470492366
59.17167568206787,28.625,-3.625,0,-35.68359375,-10.210225822054781
60.99523711204529,28.6875,-3.6875,0,-36.298828125,-10.520508167290245
62.81915903091431,28.625,-3.625,0,-35.68359375,-10.825589953106828
64.64316749572754,28.625,-3.625,0,-35.68359375,-11.130685936033842
66.46770763397217,28.5625,-3.5625,0,-35.068359375,-11.430606885875022
68.29172945022583,28.625,-3.625,0,-35.68359375,-11.735703147958702
70.1151647567749,28.5625,-3.5625,0,-35.068359375,-12.035449262530165
71.94322776794434,28.625,-3.625,0,-35.68359375,-12.341223516395985
73.7631664276123,28.5625,-3.5625,0,-35.068359375,-12.640390413202113
75.58716177940369,28.5625,-3.5625,0,-35.068359375,-12.940224239348026
77.41116690635681,28.5625,-3.5625,0,-35.068359375,-13.240059554787877
79.2356641292572,28.5,-3.5,0,-34.453125,-13.534712303349806
81.05917501449585,28.5,-3.5,0,-34.453125,-13.829209109222575
82.88316941261292,28.5625,-3.5625,0,-35.068359375,-14.129042778600706
84.70716547966003,28.5,-3.5,0,-34.453125,-14.423616400687024
86.53161072731018,28.5,-3.5,0,-34.453125,-14.718259600165766
88.35560846328735,28.5,-3.5,0,-34.453125,-15.012833260756452
90.1792106628418,28.4375,-3.4375,0,-33.837890625,-15.302087607582507
92.00317621231079,28.4375,-3.4375,0,-33.837890625,-15.591395502982778
93.82716727256775,28.5,-3.5,0,-34.453125,-15.885968316477374
95.65116214752197,28.4375,-3.4375,0,-33.837890625,-16.175281581861782
97.47520279884338,28.375,-3.375,0,-33.22265625,-16.45934221754578
99.29956817626953,28.4375,-3.4375,0,-33.837890625,-16.748711224878207
