Time (s),Temperature (°C),Error,PI Output,P Component,I Component
332.7824673652649,29.75,0.25,0,3.75,-26.886378828097474
338.6068739891052,29.75,0.25,0,3.75,-26.820192641155288
344.43046522140503,29.625,0.375,0,5.625,-26.720926499502227
350.25447940826416,29.5625,0.4375,0,6.5625,-26.605108059265397
356.07844042778015,29.5625,0.4375,0,6.5625,-26.48929070004008
361.902467250824,29.4375,0.5625,0,8.4375,-26.340380844067443
367.7264015674591,29.4375,0.5625,0,8.4375,-26.191473499617793
373.5505459308624,29.3125,0.6875,0,10.3125,-26.009468973360278
379.3744378089905,29.3125,0.6875,0,10.3125,-25.8274723819711
385.1989541053772,29.1875,0.8125,0,12.1875,-25.612362986261196
391.02243757247925,29.1875,0.8125,0,12.1875,-25.39729056371884
396.84646463394165,29.125,0.875,0,13.125,-25.165653019466184
402.6704740524292,29.0625,0.9375,0,14.0625,-24.917470820248127
408.49442982673645,29.0625,0.9375,0,14.0625,-24.669290967962958
414.31846475601196,28.9375,1.0625,0,15.9375,-24.38801645013419
420.1424379348755,28.9375,1.0625,0,15.9375,-24.106745144860312
425.9664750099182,28.875,1.125,0,16.875,-23.808924896473236
431.7904257774353,28.875,1.125,0,16.875,-23.51110940291123
437.61447167396545,28.8125,1.1875,0,17.8125,-23.196743173355408
443.43847393989563,28.6875,1.3125,0,19.6875,-22.84928847849369
449.26243591308594,28.6875,1.3125,0,19.6875,-22.501836329698563
455.0869314670563,28.625,1.375,0,20.625,-22.137806355953217
460.91090393066406,28.625,1.375,0,20.625,-21.773808360099792
466.7349600791931,28.5,1.5,1.123286523602225,22.5,-21.376713476397775
472.5584673881531,28.5625,1.4375,0.5663010627031326,21.5625,-20.996198937296867
478.3824598789215,28.4375,1.5625,2.854936859147113,23.4375,-20.582563140852887
484.2064712047577,28.375,1.625,4.222619566727769,24.375,-20.15238043327223
490.03087759017944,28.375,1.625,4.652829623357814,24.375,-19.722170376642186
495.85447216033936,28.3125,1.6875,6.0370275716889985,25.3125,-19.275472428311
501.67844104766846,28.3125,1.6875,6.483752348206259,25.3125,-18.82874765179374
507.50247859954834,28.1875,1.8125,8.83857378092679,27.1875,-18.34892621907321
513.3269646167755,28.25,1.75,8.364383613521401,26.25,-17.8856163864786
519.1505551338196,28.125,1.875,10.735714037309993,28.125,-17.389285962690007
524.9744298458099,28.125,1.875,11.232066812840376,28.125,-16.892933187159624
530.7984666824341,28.0625,1.9375,12.682479378851976,29.0625,-16.380020621148024
536.6224656105042,28.0,2.0,14.14943380518393,30.0,-15.85056619481607
542.4464507102966,28.0625,1.9375,13.724841394885019,29.0625,-15.337658605114981
548.270476102829,27.875,2.125,17.09988946332173,31.875,-14.775110536678271
554.0948781967163,28.0,2.0,15.754378547045317,30.0,-14.245621452954683
559.9184293746948,27.875,2.125,18.191882629963484,31.875,-13.683117370036516
565.7429025173187,27.875,2.125,18.75447157499465,31.875,-13.12052842500535
571.566436290741,27.875,2.125,19.316974161023445,31.875,-12.558025838976556
577.3904759883881,27.75,2.25,21.787614852867343,33.75,-11.962385147132657
583.2144906520844,27.8125,2.1875,21.42920717258345,32.8125,-11.38329282741655
589.0388805866241,27.75,2.25,22.962381026284262,33.75,-10.78761897371574
594.8624215126038,27.75,2.25,23.557972633703187,33.75,-10.192027366296811
600.687028169632,27.6875,2.3125,25.107716440477155,34.6875,-9.579783559522847
606.5104472637177,27.75,2.25,24.765795100141656,33.75,-8.984204899858344
612.3344299793243,27.6875,2.3125,26.31547505137595,34.6875,-8.372024948624048
618.1584656238556,27.625,2.375,27.881706506691195,35.625,-7.743293493308805
623.982438325882,27.625,2.375,28.51043057509444,35.625,-7.11456942490556
629.8064987659454,27.5625,2.4375,30.09321015734564,36.5625,-6.469289842654359
635.6304421424866,27.6875,2.3125,28.830385823141444,34.6875,-5.8571141768585555
641.4548933506012,27.5625,2.4375,31.35070627047257,36.5625,-5.211793729527431
647.2784507274628,27.625,2.375,31.04188789630478,35.625,-4.583112103695219
653.1024341583252,27.5625,2.4375,32.62465902553363,36.5625,-3.937840974466367
658.9264333248138,27.5625,2.4375,33.26993144913153,36.5625,-3.292568550868468
664.7504365444183,27.6875,2.3125,32.007113605737686,34.6875,-2.680386394262314
670.5744385719299,27.5625,2.4375,34.527386663312264,36.5625,-2.035113336687738
676.3984353542328,27.625,2.375,34.21861364015124,35.625,-1.4063863598487594
682.2229759693146,27.625,2.375,34.84739700975743,35.625,-0.777602990242568
688.0464279651642,27.6875,2.3125,34.522023154930636,34.6875,-0.16547684506936508
693.8704419136047,27.625,2.375,36.088252139362424,35.625,0.46325213936242193
699.6944296360016,27.6875,2.3125,35.762932641939685,34.6875,1.0754326419396834
705.5184421539307,27.6875,2.3125,36.375115826048635,34.6875,1.6876158260486342
711.3428874015808,27.625,2.375,37.94138887456872,35.625,2.3163888745687227
717.166435956955,27.75,2.25,36.66198116473176,33.75,2.911981164731763
722.9904391765594,27.75,2.25,37.257617906413294,33.75,3.5076179064132953
728.8144309520721,27.75,2.25,37.853253428908914,33.75,4.1032534289089115
734.638881444931,27.75,2.25,38.44893371991136,33.75,4.698933719911358
740.4624428749084,27.875,2.125,37.136438839137554,31.875,5.261438839137554
746.2864348888397,27.875,2.125,37.69898352230137,31.875,5.82398352230137
752.110894203186,27.875,2.125,38.26157106255943,31.875,6.386571062559431
757.9344708919525,27.9375,2.0625,37.87003376876766,30.9375,6.9325337687676605
763.7584381103516,27.9375,2.0625,38.416030471975155,30.9375,7.478530471975153
769.5828759670258,28.0,2.0,38.00802291523327,30.0,8.008022915233266
775.4064342975616,28.0,2.0,38.537439281290226,30.0,8.537439281290228
781.230434179306,28.125,1.875,37.158802927895024,28.125,9.033802927895026
787.0544312000275,28.125,1.875,37.65516631034288,28.125,9.530166310342876
792.878434419632,28.1875,1.8125,37.197484737770125,27.1875,10.009984737770123
798.7024307250977,28.1875,1.8125,37.6773026348515,27.1875,10.489802634851499
804.5268936157227,28.25,1.75,37.20311057093468,26.25,10.953110570934687
810.350438117981,28.3125,1.6875,36.71230444108898,25.3125,11.39980444108898
816.1744360923767,28.3125,1.6875,37.15903152186762,25.3125,11.846531521867622
821.9984385967255,28.4375,1.5625,35.69766813110222,23.4375,12.260168131102215
827.8228957653046,28.4375,1.5625,36.11133540624922,23.4375,12.67383540624922
833.6464416980743,28.4375,1.5625,36.52494106170806,23.4375,13.087441061708061
839.4709098339081,28.5625,1.4375,35.030515655875206,21.5625,13.468015655875206
845.2944321632385,28.5625,1.4375,35.41103136336262,21.5625,13.848531363362616
851.11842918396,28.625,1.375,34.83753119205887,20.625,14.212531192058867
856.9424319267273,28.625,1.375,35.201531333679505,20.625,14.576531333679503
862.766952753067,28.75,1.25,33.65746906873855,18.75,14.907469068738548
868.5904388427734,28.6875,1.3125,34.94239397888834,19.6875,15.254893978888338
874.4144320487976,28.8125,1.1875,33.38175722279332,17.8125,15.56925722279332
880.2384190559387,28.875,1.125,32.7420747523958,16.875,15.867074752395803
886.0624368190765,28.8125,1.1875,33.9939393218268,17.8125,16.181439321826804
891.8864274024963,28.9375,1.0625,32.40021160583605,15.9375,16.462711605836045
897.710437297821,28.9375,1.0625,32.68148481100798,15.9375,16.743984811007977
903.5349695682526,29.0,1.0,32.00873547589237,15.0,17.008735475892372
909.3584387302399,29.0,1.0,32.27343939989805,15.0,17.273439399898052
915.1824388504028,29.125,0.875,30.630075777796183,13.125,17.505075777796183
921.0064356327057,29.0625,0.9375,31.815757499499757,14.0625,17.753257499499757
926.8304309844971,29.0625,0.9375,32.06393908912486,14.0625,18.001439089124855
932.6544353961945,29.1875,0.8125,30.404030134732075,12.1875,18.216530134732075
938.4784390926361,29.1875,0.8125,30.619121197949756,12.1875,18.431621197949756
944.302473783493,29.25,0.75,29.88016790016131,11.25,18.63016790016131
950.126876115799,29.25,0.75,30.07872631468556,11.25,18.82872631468556
955.950437784195,29.3125,0.6875,29.323213235221125,10.3125,19.010713235221125
961.7744262218475,29.25,0.75,30.459258344363082,11.25,19.209258344363082
967.5984296798706,29.25,0.75,30.65780391679569,11.25,19.40780391679569
973.4224858283997,29.375,0.625,28.948260023512624,9.375,19.573260023512624
979.2464418411255,29.3125,0.6875,30.067758656360887,10.3125,19.755258656360887
985.0704371929169,29.4375,0.5625,28.341667646711524,8.4375,19.904167646711524
990.8948798179626,29.375,0.625,29.44463413682851,9.375,20.06963413682851
996.7184691429138,29.5,0.5,27.70198898694732,7.5,20.20198898694732
1002.5428721904755,29.4375,0.5625,28.78840779174458,8.4375,20.35090779174458
1008.3664309978485,29.4375,0.5625,28.937306126410313,8.4375,20.499806126410313
1014.1904354095459,29.5625,0.4375,27.178124386478554,6.5625,20.615624386478554
1020.0144288539886,29.5,0.5,28.24798790636388,7.5,20.74798790636388
1025.8384342193604,29.5625,0.4375,27.426306185397234,6.5625,20.863806185397234
1031.6624386310577,29.5,0.5,28.49616990577091,7.5,20.99616990577091
1037.4864373207092,29.625,0.375,26.720442618836056,5.625,21.095442618836056
1043.310442686081,29.625,0.375,26.819715425372124,5.625,21.194715425372124
1049.1384291648865,29.625,0.375,26.919056108052082,5.625,21.294056108052082
1054.9584374427795,29.625,0.375,27.018260802734982,5.625,21.393260802734982
1060.7824308872223,29.5625,0.4375,28.071578858928248,6.5625,21.509078858928248
1066.606465101242,29.6875,0.3125,26.27930664812977,4.6875,21.59180664812977
1072.430439710617,29.5625,0.4375,28.270124277607962,6.5625,21.707624277607962
1078.2548751831055,29.6875,0.3125,26.477857458320532,4.6875,21.790357458320532
1084.0784378051758,29.625,0.375,27.514623059467837,5.625,21.889623059467837
1089.90642952919,29.625,0.375,27.6139638193629,5.625,21.9889638193629
1095.726440191269,29.6875,0.3125,26.759134445678104,4.6875,22.071634445678104
1101.5508842468262,29.625,0.375,27.795914388515733,5.625,22.170914388515733
1107.3744287490845,29.625,0.375,27.89517970112237,5.625,22.27017970112237
1113.1984395980835,29.625,0.375,27.994452609257266,5.625,22.369452609257266
1119.0224497318268,29.6875,0.3125,27.13968002254313,4.6875,22.45218002254313
1124.8464257717133,29.625,0.375,28.17645234140483,5.625,22.55145234140483
1130.6704380512238,29.6875,0.3125,27.32167978517034,4.6875,22.63417978517034
1136.4944379329681,29.6875,0.3125,27.40440704944459,4.6875,22.71690704944459
1142.3184328079224,29.625,0.375,28.441179697486486,5.625,22.816179697486486
1148.1429061889648,29.6875,0.3125,27.58641340989958,4.6875,22.89891340989958
1153.9664371013641,29.6875,0.3125,27.66913430731405,4.6875,22.98163430731405
1159.7904262542725,29.75,0.25,26.797816002233464,3.75,23.047816002233464
