Time (s),Temperature (°C),Error,PI Output,P Component,I Component
0.8225927352905273,30.0625,9.9375,94.40625,94.40625,0.0
6.6506431102752686,30.0,10.0,96.9564115495648,95.0,1.9564115495648065
12.4705069065094,30.0625,9.9375,98.30411495571107,94.40625,3.89786495571107
18.2945613861084,30.125,9.875,99.64099848857512,93.8125,5.828498488575115
24.11855721473694,30.25,9.75,100,92.625,7.734674035844661
29.942551136016846,30.375,9.625,100,91.4375,9.616410587706962
35.7665696144104,30.4375,9.5625,100,90.84375,11.485936260081223
41.59057879447937,30.625,9.375,100,89.0625,13.318800964777758
47.414562702178955,30.75,9.25,100,87.875,15.12722169892211
53.23855209350586,30.9375,9.0625,100,86.09375,16.898984965897913
59.06254458427429,31.0625,8.9375,100,84.90625,18.64631154946325
64.88703560829163,31.375,8.625,100,81.9375,20.332681547758227
70.71054196357727,31.5625,8.4375,100,80.15625,21.982123103058594
76.53455257415771,31.75,8.25,100,78.375,23.595044703476212
82.35853576660156,32.0625,7.9375,100,75.40625,25.146863419549415
88.18254470825195,32.1875,7.8125,100,74.21875,26.674250923571023
94.00655245780945,32.5625,7.4375,98.78457347024562,70.65625,28.128323470245615
99.83054113388062,32.75,7.25,98.42073402580124,68.875,29.54573402580124
105.65454387664795,33.125,6.875,96.20233354369975,65.3125,30.88983354369975
111.4785566329956,33.3125,6.6875,95.72852826408068,63.53125,32.19727826408068
117.30254530906677,33.5,6.5,95.21806008945296,61.75,33.468060089452955
123.12655091285706,33.875,6.125,92.85303110826774,58.1875,34.66553110826774
128.95103812217712,34.0625,5.9375,92.2326874684266,56.40625,35.826437468426604
134.77454566955566,34.3125,5.6875,90.96953334859424,54.03125,36.93828334859425
140.59903836250305,34.5,5.5,90.26365003245142,52.25,38.01365003245142
146.42253017425537,34.8125,5.1875,88.3089984796757,49.28125,39.0277484796757
152.24702763557434,35.0,5.0,87.5053554763063,47.5,40.00535547630631
158.07054376602173,35.375,4.625,84.84699532797711,43.9375,40.90949532797712
163.89454126358032,35.5625,4.4375,83.93329954794987,42.15625,41.777049547949865
169.71855187416077,35.75,4.25,82.98294869028427,40.375,42.60794869028427
175.54254579544067,36.0,4.0,81.3899691395014,38.0,43.3899691395014
181.366544008255,36.125,3.875,80.96005172880083,36.8125,44.147551728800835
187.19103837013245,36.4375,3.5625,78.68784634324035,33.84375,44.844096343240345
193.01503705978394,36.5625,3.4375,78.17239574453541,32.65625,45.51614574453541
198.83854055404663,36.8125,3.1875,76.42051772720612,30.28125,46.13926772720612
204.66253781318665,36.9375,3.0625,75.83175237874366,29.09375,46.73800237874366
210.48654103279114,37.0625,2.9375,75.21854949250238,27.90625,47.31229949250238
216.31103658676147,37.3125,2.6875,73.36901305960788,25.53125,47.83776305960788
222.13855171203613,37.375,2.625,73.28877577483128,24.9375,48.35127577483128
227.9585418701172,37.5625,2.4375,71.98374192034925,23.15625,48.827491920349246
233.7825412750244,37.6875,2.3125,71.24834789972846,21.96875,49.27959789972845
239.60653614997864,37.875,2.125,69.88254628038239,20.1875,49.695046280382385
245.43054366111755,38.0,2.0,69.08605740137742,19.0,50.08605740137741
251.25454592704773,38.0625,1.9375,68.87109900616083,18.40625,50.46484900616083
257.0785481929779,38.1875,1.8125,68.03795251542499,17.21875,50.81920251542498
262.90254521369934,38.25,1.75,67.78633664403598,16.625,51.161336644035984
268.72703766822815,38.4375,1.5625,66.31058848033209,14.84375,51.466838480332086
274.5544955730438,38.4375,1.5625,66.61624775950669,14.84375,51.77249775950669
280.374543428421,38.5625,1.4375,65.70959603188842,13.65625,52.05334603188843
286.19853019714355,38.625,1.375,65.384665209155,13.0625,52.322165209154996
292.02254486083984,38.6875,1.3125,65.04751658294838,12.46875,52.578766582948376
297.8465552330017,38.8125,1.1875,64.09217953108015,11.28125,52.81092953108015
303.6705470085144,38.875,1.125,63.71837268337976,10.6875,53.03087268337976
309.49449014663696,38.875,1.125,63.938313899844786,10.6875,53.250813899844786
315.319030046463,38.9375,1.0625,63.552306951303365,10.09375,53.458556951303365
321.1430377960205,39.0,1.0,63.15406249579398,9.5,53.65406249579398
326.9665069580078,39.0,1.0,63.34955052073137,9.5,53.84955052073137
332.7905433177948,39.125,0.875,62.333118838577306,8.3125,54.020618838577306
338.61451053619385,39.125,0.875,62.504184901451055,8.3125,54.191684901451055
344.43850231170654,39.125,0.875,62.67525179768409,8.3125,54.36275179768409
350.2625501155853,39.1875,0.8125,62.240351255601375,7.71875,54.521601255601375
356.0865502357483,39.25,0.75,61.79323021588393,7.125,54.66823021588393
361.91050577163696,39.25,0.75,61.93985799365667,7.125,54.81485799365667
367.7345390319824,39.3125,0.6875,61.4805187432905,6.53125,54.9492687432905
373.55850768089294,39.3125,0.6875,61.61492784221265,6.53125,55.08367784221265
379.3829391002655,39.3125,0.6875,61.74934718655192,6.53125,55.21809718655192
385.2069478034973,39.3125,0.6875,61.88375734743192,6.53125,55.35250734743192
391.0310306549072,39.375,0.625,61.41219996345023,5.9375,55.47469996345023
396.8545067310333,39.375,0.625,61.53438010909217,5.9375,55.59688010909217
402.6784896850586,39.3125,0.6875,62.26253962069224,6.53125,55.73128962069224
408.50295305252075,39.3125,0.6875,62.39695972986125,6.53125,55.86570972986125
414.326945066452,39.375,0.625,61.92540041004496,5.9375,55.98790041004496
420.15050768852234,39.3125,0.6875,62.65355067765966,6.53125,56.12230067765966
425.9744961261749,39.25,0.75,63.39392935582059,7.125,56.26892935582059
431.79850006103516,39.3125,0.6875,62.93458932411755,6.53125,56.40333932411755
437.6225049495697,39.25,0.75,63.674968422459635,7.125,56.549968422459635
443.4465081691742,39.3125,0.6875,63.2156283907566,6.53125,56.6843783907566
449.2709491252899,39.25,0.75,63.956017957611984,7.125,56.831017957611984
455.0945055484772,39.3125,0.6875,63.49666808766738,6.53125,56.96541808766738
460.91850543022156,39.25,0.75,64.23704707796287,7.125,57.11204707796288
466.74249505996704,39.3125,0.6875,63.77770671611751,6.53125,57.24645671611751
472.56651520729065,39.3125,0.6875,63.91211704206867,6.53125,57.38086704206867
478.3905074596405,39.25,0.75,64.65249585228653,7.125,57.527495852286535
484.21495151519775,39.3125,0.6875,64.19316553777288,6.53125,57.661915537772884
490.0385088920593,39.25,0.75,64.93353385546709,7.125,57.80853385546709
495.8625018596649,39.25,0.75,65.08016267769013,7.125,57.955162677690126
501.6865062713623,39.25,0.75,65.22679175202185,7.125,58.10179175202185
507.51050209999084,39.25,0.75,65.37342060425783,7.125,58.24842060425783
513.3345022201538,39.25,0.75,65.52004959455333,7.125,58.39504959455333
519.1590387821198,39.1875,0.8125,66.27266169392072,7.71875,58.55391169392073
524.9825041294098,39.1875,0.8125,66.4314957792104,7.71875,58.712745779210394
530.8064970970154,39.1875,0.8125,66.59034361142679,7.71875,58.87159361142679
536.6305134296417,39.25,0.75,66.14322300989826,7.125,59.018223009898264
542.4545063972473,39.1875,0.8125,66.89582089413707,7.71875,59.17707089413708
548.2785098552704,39.25,0.75,66.44869994445847,7.125,59.32369994445846
554.1025056838989,39.1875,0.8125,67.20129788722251,7.71875,59.48254788722251
559.9309647083282,39.1875,0.8125,67.36026702923931,7.71875,59.64151702923931
565.7505068778992,39.25,0.75,66.91303426935585,7.125,59.78803426935585
571.5745170116425,39.1875,0.8125,67.66563260228811,7.71875,59.94688260228811
577.3985061645508,39.25,0.75,67.21851129245422,7.125,60.09351129245422
583.2225079536438,39.25,0.75,67.3651402947549,7.125,60.24014029475489
589.0465047359467,39.3125,0.6875,66.9058001364973,6.53125,60.3745501364973
594.8705027103424,39.3125,0.6875,67.0402099782397,6.53125,60.5089599782397
600.6949594020844,39.3125,0.6875,67.17462993884466,6.53125,60.64337993884466
606.5185077190399,39.3125,0.6875,67.30902989282416,6.53125,60.77777989282415
612.3425092697144,39.375,0.625,66.83747073307686,5.9375,60.89997073307686
618.166953086853,39.375,0.625,66.9596704321489,5.9375,61.0221704321489
623.990505695343,39.3125,0.6875,67.68782046866397,6.53125,61.156570468663965
629.8144929409027,39.375,0.625,67.21626100378512,5.9375,61.27876100378513
635.6385061740875,39.3125,0.6875,67.9444212086841,6.53125,61.413171208684105
641.4625382423401,39.4375,0.5625,66.866893617693,5.34375,61.52314361769299
647.2865016460419,39.4375,0.5625,66.97686459058271,5.34375,61.63311459058271
653.1105065345764,39.375,0.625,67.69280550586777,5.9375,61.755305505867774
658.9345047473907,39.4375,0.5625,67.20902719906805,5.34375,61.865277199068046
664.7584917545319,39.375,0.625,67.92496775419784,5.9375,61.987467754197844
670.5829973220825,39.4375,0.5625,67.44119862685567,5.34375,62.097448626855666
676.4069495201111,39.4375,0.5625,67.55116948719686,5.34375,62.207419487196866
682.2305042743683,39.4375,0.5625,67.66113318945199,5.34375,62.317383189451995
688.0545389652252,39.5,0.5,67.16513645791123,4.75,62.41513645791123
693.8825058937073,39.4375,0.5625,67.86893303189493,5.34375,62.52518303189493
699.702507019043,39.5,0.5,67.37286857515574,4.75,62.62286857515574
705.5269575119019,39.5,0.5,67.47062846246857,4.75,62.720628462468575
711.3505446910858,39.5625,0.4375,66.96240629766518,4.15625,62.80615629766519
717.1745274066925,39.5625,0.4375,67.04793953569113,4.15625,62.89168953569113
722.9985046386719,39.5625,0.4375,67.13347280523065,4.15625,62.97722280523065
728.8225426673889,39.625,0.375,66.61303779559191,3.5625,63.05053779559191
734.6465106010437,39.5625,0.4375,67.29232084103482,4.15625,63.13607084103482
740.470513343811,39.625,0.375,66.7718853721981,3.5625,63.2093853721981
746.2949433326721,39.5625,0.4375,67.45117494795643,4.15625,63.29492494795643
752.1185035705566,39.625,0.375,66.9307341758333,3.5625,63.368234175833294
757.9424955844879,39.5625,0.4375,67.61001762394982,4.15625,63.453767623949815
763.7665424346924,39.6875,0.3125,66.48361355179506,2.96875,63.51486355179507
769.59050822258,39.625,0.375,67.15067756373449,3.5625,63.58817756373449
775.4145259857178,39.625,0.375,67.223992280978,3.5625,63.66149228097799
781.23850274086,39.6875,0.3125,66.69133744349328,2.96875,63.72258744349328
