Time (s),Temperature (°C)
0.8198330402374268,23.875
2.644176483154297,23.875
4.468225479125977,23.8125
6.291733741760254,23.8125
8.115729808807373,23.8125
9.93974494934082,23.8125
11.768152236938477,23.875
13.588160753250122,23.8125
15.420396566390991,23.8125
17.26377272605896,23.8125
19.09171962738037,23.875
20.916051626205444,23.8125
22.739726305007935,23.8125
24.563719272613525,23.875
26.39172673225403,23.875
28.21572518348694,23.875
30.03572154045105,23.8125
31.859723329544067,23.8125
33.6841504573822,23.8125
35.50815463066101,23.8125
37.3317232131958,23.8125
39.15571665763855,23.8125
40.98016428947449,23.8125
42.80419611930847,23.8125
44.62772083282471,23.8125
46.4517240524292,23.8125
48.2757351398468,23.8125
50.099722146987915,23.8125
51.927727699279785,23.8125
53.748151540756226,23.8125
55.572121381759644,23.8125
57.39616298675537,23.8125
59.219717502593994,23.8125
61.04373550415039,23.8125
62.867722272872925,23.8125
64.69172716140747,23.8125
66.51577115058899,23.75
68.3401780128479,23.8125
70.16412472724915,23.75
71.99173378944397,23.875
73.81172227859497,23.8125
75.63572430610657,23.8125
77.46015310287476,23.8125
79.2837233543396,23.75
81.10773229598999,23.8125
82.93173050880432,23.8125
84.75572609901428,23.8125
86.57972455024719,23.8125
88.40372705459595,23.8125
90.22772216796875,23.875
92.0517327785492,23.8125
93.87572264671326,23.8125
95.69972038269043,23.8125
97.52372074127197,23.8125
99.34772968292236,23.75
101.17173314094543,23.8125
102.99572467803955,23.8125
104.81973147392273,23.8125
106.64372682571411,23.8125
