Time (s),Temperature (°C),Error,PID Output,P Component,I Component
4951.134453058243,29.75,1.25,37.235451875,0.057875,37.177576875
4952.9624581336975,29.8125,1.1875,37.236512499999996,0.05498125,37.18153125
4954.782913684845,29.75,1.25,37.24356875,0.057875,37.18569375
4956.60687994957,29.75,1.25,37.24773125,0.057875,37.18985625
4958.430886507034,29.75,1.25,37.25189375,0.057875,37.19401875
4960.258477687836,29.8125,1.1875,37.252954374999995,0.05498125,37.197973125
4962.078448534012,29.8125,1.1875,37.25690875,0.05498125,37.201927500000004
4963.902448654175,29.8125,1.1875,37.260863125,0.05498125,37.205881875
4965.726462602615,29.75,1.25,37.267919375000005,0.057875,37.210044375
4967.5504558086395,29.8125,1.1875,37.26898,0.05498125,37.21399875
4969.374447584152,29.8125,1.1875,37.272934375,0.05498125,37.217953125
4971.198908090591,29.75,1.25,37.279990625,0.057875,37.222115625
4973.022894382477,29.8125,1.1875,37.28105125,0.05498125,37.22607
4974.846457481384,29.8125,1.1875,37.285005625,0.05498125,37.230024375
4976.6704454422,29.8125,1.1875,37.288959999999996,0.05498125,37.23397875
4978.494434833527,29.8125,1.1875,37.292914374999995,0.05498125,37.237933125
4980.318902730942,29.8125,1.1875,37.296868749999994,0.05498125,37.2418875
4982.142892122269,29.8125,1.1875,37.300823125,0.05498125,37.245841875
4983.966893196106,29.8125,1.1875,37.3047775,0.05498125,37.24979625
4985.790452003479,29.8125,1.1875,37.308731875,0.05498125,37.253750625
4987.614448070526,29.75,1.25,37.315788125000005,0.057875,37.257913125
4989.438454866409,29.8125,1.1875,37.31684875,0.05498125,37.2618675
4991.262897014618,29.8125,1.1875,37.320803125,0.05498125,37.265821875
4993.086896896362,29.75,1.25,37.327859375,0.057875,37.269984375
4994.910458803177,29.8125,1.1875,37.32892,0.05498125,37.27393875
4996.734441280365,29.8125,1.1875,37.332874374999996,0.05498125,37.277893125
4998.5584716796875,29.875,1.125,37.333726874999996,0.0520875,37.281639375
5000.382909297943,29.8125,1.1875,37.340575,0.05498125,37.285593750000004
5002.20644235611,29.8125,1.1875,37.344529375,0.05498125,37.289548125
5004.030438184738,29.8125,1.1875,37.34848375,0.05498125,37.2935025
5005.854649782181,29.8125,1.1875,37.352438125,0.05498125,37.297456875
5007.678452968597,29.8125,1.1875,37.3563925,0.05498125,37.30141125
5009.502441883087,29.8125,1.1875,37.360346875,0.05498125,37.305365625
5011.326457738876,29.875,1.125,37.361199375,0.0520875,37.309111875
5013.150450468063,29.8125,1.1875,37.368047499999996,0.05498125,37.31306625
5014.9744555950165,29.8125,1.1875,37.372001874999995,0.05498125,37.317020625
5016.798453569412,29.8125,1.1875,37.37595625,0.05498125,37.320975000000004
5018.622456550598,29.8125,1.1875,37.379910625,0.05498125,37.324929375
5020.446447134018,29.8125,1.1875,37.383865,0.05498125,37.32888375
5022.270449399948,29.8125,1.1875,37.387819375,0.05498125,37.332838125
5024.09445142746,29.8125,1.1875,37.39177375,0.05498125,37.3367925
5025.9184494018555,29.8125,1.1875,37.395728125,0.05498125,37.340746875
5027.742445707321,29.8125,1.1875,37.3996825,0.05498125,37.34470125
5029.566493988037,29.875,1.125,37.400535,0.0520875,37.3484475
5031.391129016876,29.875,1.125,37.40428125,0.0520875,37.35219375
5033.214444875717,29.875,1.125,37.4080275,0.0520875,37.355940000000004
5035.038457393646,29.8125,1.1875,37.414875625,0.05498125,37.359894375
5036.862459659576,29.8125,1.1875,37.41883,0.05498125,37.36384875
5038.686449289322,29.8125,1.1875,37.422784375,0.05498125,37.367803125
5040.510450124741,29.875,1.125,37.423636875,0.0520875,37.371549375
5042.334450483322,29.875,1.125,37.427383125,0.0520875,37.375295625
5044.158448219299,29.8125,1.1875,37.434231249999996,0.05498125,37.37925
5045.982456445694,29.875,1.125,37.43508375,0.0520875,37.38299625
5047.806450366974,29.8125,1.1875,37.441931874999995,0.05498125,37.386950625
5049.630465745926,29.8125,1.1875,37.44588625,0.05498125,37.390905000000004
5051.455035448074,29.8125,1.1875,37.449840625,0.05498125,37.394859375
5053.278446435928,29.8125,1.1875,37.453795,0.05498125,37.39881375
5055.102455615997,29.8125,1.1875,37.457749375,0.05498125,37.402768125
5056.927197217941,29.8125,1.1875,37.46170375,0.05498125,37.4067225
5058.750447034836,29.875,1.125,37.46255625,0.0520875,37.41046875
5060.574448108673,29.8125,1.1875,37.469404374999996,0.05498125,37.414423125
5062.3984632492065,29.875,1.125,37.470256875,0.0520875,37.418169375
5064.22244310379,29.8125,1.1875,37.477104999999995,0.05498125,37.42212375
5066.046456336975,29.8125,1.1875,37.481059375,0.05498125,37.426078125000004
5067.870454311371,29.8125,1.1875,37.48501375,0.05498125,37.4300325
5069.69446015358,29.875,1.125,37.48586625,0.0520875,37.43377875
5071.518455028534,29.875,1.125,37.4896125,0.0520875,37.437525
5073.342447280884,29.875,1.125,37.49335875,0.0520875,37.44127125
5075.166455745697,29.875,1.125,37.497105,0.0520875,37.4450175
5076.990451097488,29.8125,1.1875,37.503953124999995,0.05498125,37.448971875
5078.8144454956055,29.875,1.125,37.504805625,0.0520875,37.452718125000004
5080.642512321472,29.875,1.125,37.508551875,0.0520875,37.456464375
5082.463824748993,29.875,1.125,37.512298125,0.0520875,37.460210625
5084.286442995071,29.875,1.125,37.516044375,0.0520875,37.463956875
5086.114449739456,29.875,1.125,37.519790625,0.0520875,37.467703125
5087.934460878372,29.8125,1.1875,37.52663875,0.05498125,37.4716575
5089.758460044861,29.875,1.125,37.52749125,0.0520875,37.47540375
5091.582447052002,29.875,1.125,37.5312375,0.0520875,37.479150000000004
5093.4064474105835,29.875,1.125,37.53498375,0.0520875,37.48289625
5095.230452537537,29.875,1.125,37.53873,0.0520875,37.4866425
5097.054455757141,29.875,1.125,37.54247625,0.0520875,37.49038875
5098.878438472748,29.875,1.125,37.5462225,0.0520875,37.494135
5100.702454090118,29.875,1.125,37.54996875,0.0520875,37.49788125
5102.526446580887,29.875,1.125,37.553715,0.0520875,37.5016275
5104.350485801697,29.9375,1.0625,37.554359375000004,0.04919375,37.505165625000004
5106.174483299255,29.875,1.125,37.560999375,0.0520875,37.508911875
5108.000745296478,29.875,1.125,37.564745625,0.0520875,37.512658125
5109.822456598282,29.875,1.125,37.568491875,0.0520875,37.516404375
5111.646452665329,29.875,1.125,37.572238125,0.0520875,37.520150625
5113.470463514328,29.875,1.125,37.575984375,0.0520875,37.523896875
5115.2944548130035,29.875,1.125,37.579730624999996,0.0520875,37.527643125
5117.118460178375,29.875,1.125,37.583476875,0.0520875,37.531389375
5118.942452669144,29.875,1.125,37.587223125,0.0520875,37.535135625
5120.7664659023285,29.875,1.125,37.590969375,0.0520875,37.538881875
5122.590441465378,29.875,1.125,37.594715625,0.0520875,37.542628125
5124.4149124622345,29.875,1.125,37.598461875,0.0520875,37.546374375
5126.238907575607,29.9375,1.0625,37.59910625,0.04919375,37.5499125
5128.062906265259,29.875,1.125,37.60574625,0.0520875,37.553658750000004
5129.886924982071,29.875,1.125,37.6094925,0.0520875,37.557405
5131.710883617401,29.9375,1.0625,37.610136875,0.04919375,37.560943125
5133.538924217224,29.875,1.125,37.616776875,0.0520875,37.564689375
5135.358908653259,29.9375,1.0625,37.61742125,0.04919375,37.5682275
5137.182896375656,29.9375,1.0625,37.620959375,0.04919375,37.571765625
5139.0069625377655,29.875,1.125,37.627599375,0.0520875,37.575511875000004
5140.830454349518,29.875,1.125,37.631345625,0.0520875,37.579258125
5142.654436349869,29.9375,1.0625,37.63199,0.04919375,37.58279625
5144.478454113007,29.875,1.125,37.63863,0.0520875,37.5865425
5146.302897930145,29.9375,1.0625,37.639274375,0.04919375,37.590080625
5148.126891613007,29.9375,1.0625,37.6428125,0.04919375,37.59361875
5149.950451135635,29.9375,1.0625,37.646350625000004,0.04919375,37.597156875
5151.77445268631,29.9375,1.0625,37.64988875,0.04919375,37.600695
5153.598441839218,29.9375,1.0625,37.653426875,0.04919375,37.604233125
5155.422921180725,29.875,1.125,37.660066875,0.0520875,37.607979375
5157.24690246582,29.875,1.125,37.663813125,0.0520875,37.611725625
5159.0707631111145,29.9375,1.0625,37.664457500000005,0.04919375,37.615263750000004
5160.8953330516815,29.9375,1.0625,37.667995625,0.04919375,37.618801875
5162.718875408173,29.875,1.125,37.674635625,0.0520875,37.622548125
5164.542911291122,29.9375,1.0625,37.67528,0.04919375,37.62608625
5166.366903543472,29.9375,1.0625,37.678818125,0.04919375,37.629624375
5168.190909147263,29.9375,1.0625,37.68235625,0.04919375,37.6331625
5170.014456510544,29.9375,1.0625,37.685894375000004,0.04919375,37.636700625
5171.838443040848,29.9375,1.0625,37.6894325,0.04919375,37.64023875
5173.662441253662,29.9375,1.0625,37.692970625,0.04919375,37.643776875
5175.486896753311,29.9375,1.0625,37.69650875,0.04919375,37.647315
5177.311025381088,30.0,1.0,37.696945,0.0463,37.650645
5179.1348650455475,29.9375,1.0625,37.703376875000004,0.04919375,37.654183125
5180.9584608078,29.9375,1.0625,37.706915,0.04919375,37.65772125
5182.782447576523,29.9375,1.0625,37.710453125,0.04919375,37.661259375
5184.614894390106,29.9375,1.0625,37.71399125,0.04919375,37.6647975
5186.430452823639,29.875,1.125,37.72063125,0.0520875,37.66854375
5188.254446983337,29.9375,1.0625,37.721275625000004,0.04919375,37.672081875
5190.078453302383,29.9375,1.0625,37.72481375,0.04919375,37.67562
5191.902451276779,29.9375,1.0625,37.728351875,0.04919375,37.679158125
5193.726448774338,29.9375,1.0625,37.73189,0.04919375,37.68269625
5195.550445556641,29.9375,1.0625,37.735428125,0.04919375,37.686234375
5197.374437570572,29.9375,1.0625,37.738966250000004,0.04919375,37.689772500000004
5199.198447704315,30.0,1.0,37.739402500000004,0.0463,37.6931025
5201.02245092392,29.9375,1.0625,37.745834375,0.04919375,37.696640625
5202.846449136734,29.9375,1.0625,37.7493725,0.04919375,37.70017875
5204.679075717926,29.9375,1.0625,37.752910625,0.04919375,37.703716875
5206.494906425476,30.0,1.0,37.753346875000005,0.0463,37.707046875
5208.318885087967,29.9375,1.0625,37.75977875,0.04919375,37.710585
5210.142913103104,29.9375,1.0625,37.763316875,0.04919375,37.714123125
5211.966938972473,29.9375,1.0625,37.766855,0.04919375,37.71766125
5213.790870428085,30.0,1.0,37.76729125,0.0463,37.72099125
5215.614453315735,30.0,1.0,37.770621250000005,0.0463,37.72432125
5217.438446521759,29.9375,1.0625,37.777053125,0.04919375,37.727859375
5219.262446165085,30.0,1.0,37.777489375,0.0463,37.731189375
5221.0869109630585,29.9375,1.0625,37.78392125,0.04919375,37.7347275
5222.910898923874,29.9375,1.0625,37.787459375000005,0.04919375,37.738265625000004
5224.734458446503,29.9375,1.0625,37.7909975,0.04919375,37.74180375
5226.55845785141,29.9375,1.0625,37.794535625,0.04919375,37.745341875
