Time (s),Temperature (°C),Error,PI Output,P Component,I Component
0.8065121173858643,29.4375,-4.4375,0,-46.8017578125,0.0
2.6304776668548584,29.375,-4.375,0,-46.142578125,-0.39451288075724733
4.454967737197876,29.375,-4.375,0,-46.142578125,-0.7891372007179598
6.278380393981934,29.375,-4.375,0,-46.142578125,-1.1835291536954173
8.102379083633423,29.375,-4.375,0,-46.142578125,-1.5780478616761684
9.92637848854065,29.375,-4.375,0,-46.142578125,-1.972566879067017
11.7508385181427,29.375,-4.375,0,-46.142578125,-2.367180679084413
13.574784755706787,29.4375,-4.4375,0,-46.8017578125,-2.767324802989606
15.398770570755005,29.375,-4.375,0,-46.142578125,-3.161842221761617
17.222834825515747,29.4375,-4.4375,0,-46.8017578125,-3.5620109813407907
19.04637312889099,29.4375,-4.4375,0,-46.8017578125,-3.962068435794208
20.870402812957764,29.375,-4.375,0,-46.142578125,-4.356593847660406
22.69437551498413,29.375,-4.375,0,-46.142578125,-4.7511071925328
24.518370151519775,29.375,-4.375,0,-46.142578125,-5.145625075419957
26.342963218688965,29.375,-4.375,0,-46.142578125,-5.540272240159538
28.166378259658813,29.4375,-4.4375,0,-46.8017578125,-5.940299043859341
29.99037218093872,29.375,-4.375,0,-46.142578125,-6.334816772041449
31.81436848640442,29.375,-4.375,0,-46.142578125,-6.729335119043753
33.6384174823761,29.3125,-4.3125,0,-45.4833984375,-7.1182289776152174
35.4628119468689,29.3125,-4.3125,0,-45.4833984375,-7.507191662252808
37.28637504577637,29.3125,-4.3125,0,-45.4833984375,-7.89598558578291
39.11035776138306,29.3125,-4.3125,0,-45.4833984375,-8.284864957331592
40.934842109680176,29.375,-4.375,0,-46.142578125,-8.679484739277541
42.75879621505737,29.375,-4.375,0,-46.142578125,-9.073993803976919
44.58279490470886,29.3125,-4.3125,0,-45.4833984375,-9.462876733741723
46.406373500823975,29.3125,-4.3125,0,-45.4833984375,-9.851673859666334
48.23036980628967,29.375,-4.375,0,-46.142578125,-10.24619200039524
50.054373025894165,29.3125,-4.3125,0,-45.4833984375,-10.635075845129904
51.8828558921814,29.3125,-4.3125,0,-45.4833984375,-11.024910343548981
