Time (s),Temperature (°C),Error,PI Output,P Component,I Component
0.8245387077331543,24.4375,11.5625,100,115.625,0.0
6.648922443389893,24.4375,11.5625,100,115.625,2.379649906508072
12.472477912902832,24.4375,11.5625,100,115.625,4.758982644696118
18.296998500823975,24.5625,11.4375,100,114.375,7.112967215030859
24.1204514503479,24.5625,11.4375,100,114.375,9.466534847189598
29.94450044631958,24.625,11.375,100,113.75,11.80747413119242
35.76850867271423,24.75,11.25,100,112.5,14.12267193724747
41.59250998497009,24.8125,11.1875,100,111.875,16.425004045975925
47.41650366783142,25.0,11.0,100,110.0,18.688748470991325
53.24097990989685,25.125,10.875,100,108.75,20.926945717616974
59.06450629234314,25.4375,10.5625,100,105.625,23.100486136051455
64.88849568367004,25.5625,10.4375,100,104.375,25.248468001192116
70.71248650550842,25.75,10.25,100,102.5,27.35786431564459
76.53698372840881,26.125,9.875,100,98.75,29.39025747586476
82.3604953289032,26.25,9.75,100,97.5,31.39659722049329
88.18448662757874,26.6875,9.3125,100,93.125,33.31306094520926
94.00897598266602,26.875,9.125,100,91.25,35.191092517477045
99.83249831199646,27.25,8.75,100,87.5,36.9916570702627
105.65649080276489,27.4375,8.5625,100,85.625,38.753775011734916
111.48048782348633,27.75,8.25,100,82.5,40.45158346950376
117.30448961257935,28.125,7.875,100,78.75,42.072220076099306
123.12901091575623,28.4375,7.5625,100,75.625,43.628678991074274
128.95248222351074,28.8125,7.1875,100,71.875,45.10770180673987
134.77648949623108,29.125,6.875,100,68.75,46.52254456292193
140.60097289085388,29.5,6.5,100,65.0,47.860319217923674
146.42496132850647,29.8125,6.1875,100,61.875,49.133673580396305
152.24847722053528,30.125,5.875,100,58.75,50.342622877957545
158.07247805595398,30.5625,5.4375,100,54.375,51.46163359337056
163.896488904953,30.8125,5.1875,100,51.875,52.52919746319313
169.72096467018127,31.25,4.75,100,47.5,53.50680045809847
175.5449526309967,31.5,4.5,99.4328762822564,45.0,54.4328762822564
181.36897802352905,31.875,4.125,96.5317845771043,41.25,55.28178457710431
187.19301176071167,32.25,3.75,93.55352036997202,37.5,56.05352036997202
