Time (s),Temperature (°C),Error,PI Output,P Component,I Component
0.8190844058990479,24.6875,6.3125,45.45,45.45,0.0
2.643099784851074,24.625,6.375,46.151166523718835,45.9,0.2511665237188339
4.471420526504517,24.625,6.375,46.402923039650915,45.9,0.502923039650917
6.291511058807373,24.625,6.375,46.65354881651401,45.9,0.7535488165140151
8.11556077003479,24.625,6.375,46.90472046175003,45.9,1.0047204617500305
9.939545154571533,24.625,6.375,47.1558833413124,45.9,1.2558833413124084
11.763581991195679,24.625,6.375,47.4070530823946,45.9,1.5070530823945998
13.58812403678894,24.6875,6.3125,47.205824806630616,45.45,1.7558248066306112
15.41146993637085,24.6875,6.3125,47.454443578970434,45.45,2.0044435789704322
17.23564863204956,24.625,6.375,48.15563213177919,45.9,2.2556321317791936
19.05947971343994,24.625,6.375,48.40677501772642,45.9,2.506775017726421
20.883023500442505,24.625,6.375,48.65787929531336,45.9,2.757879295313358
22.707018613815308,24.6875,6.3125,48.45658122407198,45.45,3.0065812240719794
24.531469583511353,24.625,6.375,49.157805332028865,45.9,3.2578053320288656
26.35548162460327,24.625,6.375,49.40897179008722,45.9,3.5089717900872226
28.179462432861328,24.625,6.375,49.66013407870531,45.9,3.7601340787053106
30.0030198097229,24.625,6.375,49.911240588748456,45.9,4.011240588748454
31.82701802253723,24.625,6.375,50.1624052411437,45.9,4.262405241143703
33.65101981163025,24.625,6.375,50.41356986070871,45.9,4.513569860708713
35.48340368270874,24.625,6.375,50.665887149941916,45.9,4.76588714994192
37.299469232559204,24.625,6.375,50.915958850872514,45.9,5.015958850872516
39.12354850769043,24.625,6.375,51.167135158002374,45.9,5.267135158002376
40.94743824005127,24.625,6.375,51.41828487263918,45.9,5.518284872639178
42.77141261100769,24.625,6.375,51.669446110689634,45.9,5.769446110689639
44.595746994018555,24.625,6.375,51.92065823560953,45.9,6.020658235609531
46.41947031021118,24.625,6.375,52.17178313058614,45.9,6.2717831305861464
48.243473291397095,24.625,6.375,52.42294824260473,45.9,6.522948242604731
50.06701612472534,24.625,6.375,52.67405284849405,45.9,6.774052848494052
51.89099597930908,24.625,6.375,52.92521494013071,45.9,7.02521494013071
53.71501660346985,24.625,6.375,53.176382350265975,45.9,7.276382350265979
55.53940463066101,24.625,6.375,53.427598513305185,45.9,7.527598513305186
57.363441467285156,24.625,6.375,53.67876772910356,45.9,7.778767729103564
59.18743705749512,24.625,6.375,53.929932184517384,45.9,8.029932184517383
61.0110239982605,24.625,6.375,54.18104260135889,45.9,8.28104260135889
62.83514976501465,24.625,6.375,54.43222478510141,45.9,8.532224785101413
64.65946197509766,24.625,6.375,54.68342998284101,45.9,8.783429982841014
66.48347663879395,24.6875,6.3125,54.48213431721926,45.45,9.032134317219256
68.30745720863342,24.6875,6.3125,54.7308340354085,45.45,9.280834035408496
70.13152980804443,24.625,6.375,55.432009029328825,45.9,9.532009029328822
71.95545029640198,24.6875,6.3125,55.230700295341016,45.45,9.780700295341013
73.77947044372559,24.6875,6.3125,55.47940540992022,45.45,10.029405409920214
