Time (s),Temperature (°C),Error,PI Output,P Component,I Component
1.5858128070831299,23.125,5.875,66.09375,66.09375,0.0
8.173718690872192,23.125,5.875,68.13477698131464,66.09375,2.041026981314644
14.765737533569336,23.125,5.875,70.17708013724769,66.09375,4.083330137247685
21.35775661468506,23.1875,5.8125,71.49453173694201,65.390625,6.103906736942008
27.950265884399414,23.0625,5.9375,74.9649580627447,66.796875,8.1680830627447
34.54172468185425,23.125,5.875,76.30396810075035,66.09375,10.210218100750353
41.13417172431946,23.1875,5.8125,77.62154342440772,65.390625,12.230918424407719
47.726194620132446,23.125,5.875,80.36697217126493,66.09375,14.273222171264933
54.31771111488342,23.125,5.875,82.40912752228905,66.09375,16.315377522289054
60.90970754623413,23.1875,5.8125,83.72657225248986,65.390625,18.33594725248986
67.5020182132721,23.125,5.875,86.47208646175568,66.09375,20.37833646175568
74.09414839744568,23.125,5.875,88.51442130599753,66.09375,22.42067130599753
80.68575024604797,23.25,5.75,89.10690133998287,64.6875,24.41940133998287
87.27770948410034,23.25,5.75,91.10573179021594,64.6875,26.41823179021594
93.87024545669556,23.3125,5.6875,92.37987986768712,63.984375,28.395504867687123
100.46216607093811,23.3125,5.6875,94.35697181511205,63.984375,30.372596815112047
107.05416536331177,23.3125,5.6875,96.33408907640842,63.984375,32.34971407640842
113.64626622200012,23.4375,5.5625,96.86153363346239,62.578125,34.283408633462386
120.23771142959595,23.4375,5.5625,98.79503964169999,62.578125,36.21691464169999
126.82987380027771,23.5,5.5,100,61.875,38.12890013449942
133.4222583770752,23.5625,5.4375,100,61.171875,40.01921656122431
140.01416611671448,23.5625,5.4375,100,61.171875,41.90939919784432
146.6062366962433,23.625,5.375,100,60.46875,43.77790526789613
153.1977481842041,23.75,5.25,100,59.0625,45.60280608921312
159.7901632785797,23.75,5.25,100,59.0625,47.42794625367969
166.38226461410522,23.8125,5.1875,100,58.359375,49.23127977125114
172.97424817085266,23.9375,5.0625,100,56.953125,50.99112681663246
179.5663070678711,24.0,5.0,100,56.25,52.729267408984015
186.15774726867676,24.125,4.875,100,54.84375,54.423799906420754
192.7502248287201,24.1875,4.8125,100,54.140625,56.096862120117294
199.34215211868286,24.1875,4.8125,100,54.140625,57.769787527795415
205.93374729156494,24.375,4.625,100,52.03125,59.37745999923209
212.53015804290771,24.375,4.625,100,52.03125,60.9862962156767
219.1182415485382,24.4375,4.5625,100,51.328125,62.571393655700376
225.71024107933044,24.625,4.375,100,49.21875,64.09225363752921
232.30223870277405,24.6875,4.3125,100,48.515625,65.5913857468986
238.8937520980835,24.6875,4.3125,100,48.515625,67.0904107709066
245.485746383667,24.875,4.125,100,46.40625,68.52436358638806
252.07830047607422,24.9375,4.0625,100,45.703125,69.93670522750472
258.669753074646,25.0,4.0,100,45.0,71.32709338099812
265.26223826408386,25.125,3.875,100,43.59375,72.67423608942772
271.85421991348267,25.1875,3.8125,100,42.890625,73.99955256874091
278.44574642181396,25.3125,3.6875,100,41.484375,75.28133092736243
285.0380856990814,25.375,3.625,100,40.78125,76.54153408491402
291.6337339878082,25.4375,3.5625,100,40.078125,77.78063582192408
298.22230863571167,25.625,3.375,100,37.96875,78.95325716317166
304.81415152549744,25.625,3.375,100,37.96875,80.1264631091617
311.40622758865356,25.6875,3.3125,100,37.265625,81.27798479163903
317.9977469444275,25.8125,3.1875,100,35.859375,82.38596169295488
324.59022521972656,25.875,3.125,100,35.15625,83.47236592427362
331.18219685554504,25.9375,3.0625,100,34.453125,84.53696336803841
337.77375888824463,26.125,2.875,100,32.34375,85.53632086646394
344.3657076358795,26.125,2.875,100,32.34375,86.53573446496739
350.9577543735504,26.25,2.75,100,30.9375,87.49171044232207
357.5502474308014,26.3125,2.6875,100,30.234375,88.42602010862902
364.1422266960144,26.375,2.625,100,29.53125,89.33853286335943
370.7342278957367,26.5,2.5,100,28.125,90.20759549009381
377.3262231349945,26.5625,2.4375,100,27.421875,91.05493072370882
383.91823959350586,26.625,2.375,100,26.71875,91.88054245864623
390.51023626327515,26.75,2.25,100,25.3125,92.66269803061732
397.10224986076355,26.8125,2.1875,100,24.609375,93.42312928667525
403.6942265033722,26.875,2.125,100,23.90625,94.16182984766783
410.2862460613251,27.0,2.0,100,22.5,94.85708201100351
416.87816548347473,27.0,2.0,100,22.5,95.55232285876991
423.4702296257019,27.0625,1.9375,100,21.796875,96.2258533614222
430.0622305870056,27.1875,1.8125,100,20.390625,96.85592385695782
436.65399742126465,27.1875,1.8125,100,20.390625,97.48597206553677
443.2462453842163,27.25,1.75,100,19.6875,98.09433856682153
449.8377468585968,27.375,1.625,100,18.28125,98.65918790164869
456.4302234649658,27.4375,1.5625,100,17.578125,99.20238987979246
463.02224016189575,27.5625,1.4375,100,16.171875,99.70210202879389
469.6142339706421,27.625,1.375,100,15.46875,100.18008597215521
476.2057149410248,27.625,1.375,100,15.46875,100.65803368054912
482.7982385158539,27.75,1.25,100,14.0625,101.0925984691421
489.390150308609,27.75,1.25,100,14.0625,101.52712360609439
495.9822313785553,27.8125,1.1875,100,13.359375,101.93993372868863
502.5742301940918,27.875,1.125,100,12.65625,102.33101183999679
509.1661903858185,27.875,1.125,100,12.65625,102.72208729214617
515.7582561969757,27.9375,1.0625,100,11.953125,103.09144271572586
522.3502368927002,28.0625,0.9375,100,10.546875,103.41734022242599
